dpid,full_address,numberof_bedrooms,numberof_baths,building_area
191670002888,"2001 10TH ST, ROCK VALLEY, IA, 51247",0,0,4800
191670002889,"1005 20TH AVE, ROCK VALLEY, IA, 51247",0,0,1620
191670002893,"1911 10TH ST, ROCK VALLEY, IA, 51247",0,0,3300
191670002894,"1003 20TH AVE, ROCK VALLEY, IA, 51247",0,0,4900
191670032584,"1006 20TH AVE, ROCK VALLEY, IA, 51247",0,0,1440
191670002852,"2015 12TH ST, ROCK VALLEY, IA, 51247",0,100,1232
191670002853,"2021 12TH ST, ROCK VALLEY, IA, 51247",0,100,1144
191670002854,"2027 12TH ST, ROCK VALLEY, IA, 51247",0,200,999
191670002855,"2031 12TH ST, ROCK VALLEY, IA, 51247",0,200,1322
191670002856,"2033 12TH ST, ROCK VALLEY, IA, 51247",0,100,1524
191670002857,"2035 12TH ST, ROCK VALLEY, IA, 51247",0,100,1320
191670002858,"1201 21ST AVE, ROCK VALLEY, IA, 51247",0,200,1550
191670032585,"1006 20TH AVE, ROCK VALLEY, IA, 51247",0,0,1440
191670002875,"1014 19TH AVE, ROCK VALLEY, IA, 51247",0,200,1248
191670002877 01,"1016 20TH AVE, ROCK VALLEY, IA, 51247",0,0,2664
191670002877 02,"1016 20TH AVE, ROCK VALLEY, IA, 51247",0,0,2664
191670002878,"2011 10TH ST, ROCK VALLEY, IA, 51247",0,0,10400
191670002879,"1010 19TH AVE, ROCK VALLEY, IA, 51247",0,200,1814
191670002880,"2019 10TH ST, ROCK VALLEY, IA, 51247",0,0,8100
191670002860,"2000 12TH ST, ROCK VALLEY, IA, 51247",0,200,1496
191670002861,"2006 12TH ST, ROCK VALLEY, IA, 51247",0,100,1240
191670002862,"2012 12TH ST, ROCK VALLEY, IA, 51247",0,100,2272
191670002863,"2014 12TH ST, ROCK VALLEY, IA, 51247",0,100,2028
191670002864,"2026 12TH ST, ROCK VALLEY, IA, 51247",0,200,1618
191670002865,"2030 12TH ST, ROCK VALLEY, IA, 51247",0,200,1107
191670034171,"2000 12TH ST, ROCK VALLEY, IA, 51247",0,200,1496
191670034172,"2006 12TH ST, ROCK VALLEY, IA, 51247",0,100,1240
191670002872,"1020 19TH AVE, ROCK VALLEY, IA, 51247",0,200,1847
191670002873,"1005 20TH AVE, ROCK VALLEY, IA, 51247",0,0,2261
191670002910,"1011 21ST AVE, ROCK VALLEY, IA, 51247",0,0,0
191670002911,"1624 21ST AVE, ROCK VALLEY, IA, 51247",0,100,1306
191670002912,"1620 21ST AVE, ROCK VALLEY, IA, 51247",0,200,1160
191670002913,"1610 21ST AVE, ROCK VALLEY, IA, 51247",0,200,1144
191670002946,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,820
191670002947,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,820
191670002948,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,819
191670002949,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,820
191670002950,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,771
191670002914,"1602 21ST AVE, ROCK VALLEY, IA, 51247",0,100,1702
191670002915,"1524 21ST AVE, ROCK VALLEY, IA, 51247",0,200,1299
191670002916,"1520 21ST AVE, ROCK VALLEY, IA, 51247",0,100,2348
191670002917,"1500 21ST AVE, ROCK VALLEY, IA, 51247",0,300,2100
191670002918,"1464 21ST AVE, ROCK VALLEY, IA, 51247",0,200,2763
191670002925,"2101 14TH ST, ROCK VALLEY, IA, 51247",0,300,2190
191670002927,"2105 14TH ST, ROCK VALLEY, IA, 51247",0,300,1866
191670031074,"2114 17TH ST, ROCK VALLEY, IA, 51247",0,300,1860
191670002938,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,786
191670002939,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,574
191670002940,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,576
191670002941,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,798
191670002942,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,798
191670002945,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,826
191670032588,"1002 20TH AVE, ROCK VALLEY, IA, 51247",0,0,3200
191670032589,"1020 20TH AVE, ROCK VALLEY, IA, 51247",0,0,2520
191670002935 01,"1202 21ST AVE, ROCK VALLEY, IA, 51247",0,0,1830
191670002935 02,"1202 21ST AVE, ROCK VALLEY, IA, 51247",0,0,1830
191670002919,"1404 21ST AVE, ROCK VALLEY, IA, 51247",0,200,2552
191670002920,"2110 17TH ST, ROCK VALLEY, IA, 51247",0,300,2842
191670002921,"2130 17TH ST, ROCK VALLEY, IA, 51247",0,200,1588
191670002923,"2112 17TH ST, ROCK VALLEY, IA, 51247",0,0,3960
191670002951,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,100,819
191670002958,"1245 22ND AVE, ROCK VALLEY, IA, 51247",2,100,1163
191670002959,"1245 22ND AVE, ROCK VALLEY, IA, 51247",1,100,869
191670002960,"1245 22ND AVE, ROCK VALLEY, IA, 51247",2,100,1147
191670002961 01,"1245 22ND AVE, ROCK VALLEY, IA, 51247",1,100,869
191670002961 02,"1245 22ND AVE, ROCK VALLEY, IA, 51247",1,100,869
191670002962,"1245 22ND AVE, ROCK VALLEY, IA, 51247",1,100,869
191670002967,"2222 14TH ST, ROCK VALLEY, IA, 51247",0,0,3416
191670002968,"1250 22ND AVE, ROCK VALLEY, IA, 51247",0,0,96036
191670002969,"1020 22ND AVE, ROCK VALLEY, IA, 51247",0,0,108480
191670002973,"1005 CREEK BLVD, ROCK VALLEY, IA, 51247",0,0,0
191670002980 01,"1003 28TH AVE, ROCK VALLEY, IA, 51247",0,0,0
191670002980 02,"1003 28TH AVE, ROCK VALLEY, IA, 51247",0,0,0
191670002981,"2720 14TH ST, ROCK VALLEY, IA, 51247",0,300,3376
191670002982,"1006 CREEK BLVD, ROCK VALLEY, IA, 51247",0,200,3360
191670002983,"1007 28TH AVE, ROCK VALLEY, IA, 51247",0,0,0
191670031076,"1015 28TH AVE, ROCK VALLEY, IA, 51247",0,200,2164
191670002992,"3010 FIG AVE, ROCK VALLEY, IA, 51247",0,200,1640
191670002994,"3016 FIG AVE, ROCK VALLEY, IA, 51247",0,100,1559
191670002991,"3021 FILLMORE AVE, ROCK VALLEY, IA, 51247",0,200,2089
191670035780,"3021 FILLMORE AVE, ROCK VALLEY, IA, 51247",0,200,2089
191670002963,"1245 22ND AVE, ROCK VALLEY, IA, 51247",2,100,1145
191670002964,"1245 22ND AVE, ROCK VALLEY, IA, 51247",2,100,1127
191670002965,"1245 22ND AVE, ROCK VALLEY, IA, 51247",2,100,1116
191670031075,"1200 21ST AVE, ROCK VALLEY, IA, 51247",0,0,4854
191670002944,"1305 22ND AVE, ROCK VALLEY, IA, 51247",0,200,1175
191670002986,"2612 14TH ST, ROCK VALLEY, IA, 51247",0,100,1728
191670002987,"1010 CREEK BLVD, ROCK VALLEY, IA, 51247",0,300,2132
191670031078,"2716 14TH ST, ROCK VALLEY, IA, 51247",0,200,1444
191670032590,"2714 14TH ST, ROCK VALLEY, IA, 51247",0,0,4000
191670002975,"1003 CREEK BLVD, ROCK VALLEY, IA, 51247",0,200,1384
191670002976,"2226 14TH ST, ROCK VALLEY, IA, 51247",0,0,7200
191670002978,"1011 28TH AVE, ROCK VALLEY, IA, 51247",0,200,1444
191670002979,"1007 28TH AVE, ROCK VALLEY, IA, 51247",0,0,4816
191670002953,"1004 21ST AVE, ROCK VALLEY, IA, 51247",0,0,9613
191670002954,"2111 10TH ST, ROCK VALLEY, IA, 51247",0,100,1134
191670002955,"1245 22ND AVE, ROCK VALLEY, IA, 51247",2,100,1145
191670002956,"1245 22ND AVE, ROCK VALLEY, IA, 51247",2,100,1127
191670002957,"1245 22ND AVE, ROCK VALLEY, IA, 51247",2,100,1108
191670003030,"1445 29TH AVE, ROCK VALLEY, IA, 51247",0,200,1332
191670003036,"1626 29TH AVE, ROCK VALLEY, IA, 51247",0,100,1352
191670003038,"1526 29TH AVE, ROCK VALLEY, IA, 51247",0,200,1683
191670003039,"1516 29TH AVE, ROCK VALLEY, IA, 51247",0,300,1346
191670003040,"1506 29TH AVE, ROCK VALLEY, IA, 51247",0,300,1445
191670003041,"1456 29TH AVE, ROCK VALLEY, IA, 51247",0,200,1305
191670003001,"2616 305TH ST, ROCK VALLEY, IA, 51247",0,200,1680
191670003002,"2618 305TH ST, ROCK VALLEY, IA, 51247",0,100,1144
191670003003,"2620 305TH ST, ROCK VALLEY, IA, 51247",0,200,2360
191670003042,"1426 29TH AVE, ROCK VALLEY, IA, 51247",0,200,1683
191670003045,"1436 29TH AVE, ROCK VALLEY, IA, 51247",0,300,1704
191670031080,"2607 ROCK RIDGE RD, ROCK VALLEY, IA, 51247",0,200,1888
191670031082,"1605 30TH AVE, ROCK VALLEY, IA, 51247",0,200,2019
191670031089,"1425 30TH AVE, ROCK VALLEY, IA, 51247",0,300,1260
191670031090,"1415 30TH AVE, ROCK VALLEY, IA, 51247",0,300,1532
191670031093,"1626 30TH AVE, ROCK VALLEY, IA, 51247",0,200,1432
191670003015,"1620 28TH AVE, ROCK VALLEY, IA, 51247",0,100,1068
191670003016,"1602 28TH AVE, ROCK VALLEY, IA, 51247",0,100,1432
191670003018,"1520 28TH AVE, ROCK VALLEY, IA, 51247",0,100,1248
191670003019,"1500 28TH AVE, ROCK VALLEY, IA, 51247",0,200,1344
191670034807,"2620 310TH ST, ROCK VALLEY, IA, 51247",0,300,1934
191670035794,"2620 310TH ST, ROCK VALLEY, IA, 51247",0,300,1934
191670034811,"2672 ROCK RIDGE RD, ROCK VALLEY, IA, 51247",0,0,40000
191670003160,"3175 GOLDFINCH AVE, HULL, IA, 51239",0,200,2687
191670003162,"2731 310TH ST, ROCK VALLEY, IA, 51247",0,200,2154
191670034185,"3102 FIG AVE, ROCK VALLEY, IA, 51247",0,0,6000
191670003195,"2627 310TH ST, ROCK VALLEY, IA, 51247",0,200,2334
191670003196,"2629 310TH ST, ROCK VALLEY, IA, 51247",0,200,1888
191670003198,"2635 310TH ST, ROCK VALLEY, IA, 51247",0,100,1893
191670003199,"2629 310TH ST, ROCK VALLEY, IA, 51247",0,0,5400
191670003278,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670003279,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670003280,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670003282,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670031118,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670031975,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670003340,"1902 9TH ST SE, ROCK VALLEY, IA, 51247",0,200,1813
191670003341,"1906 9TH ST SE, ROCK VALLEY, IA, 51247",0,200,1040
191670003342,"801 20TH AVE SE, ROCK VALLEY, IA, 51247",0,100,1340
191670031083,"1525 30TH AVE, ROCK VALLEY, IA, 51247",0,300,1632
191670031084,"1515 30TH AVE, ROCK VALLEY, IA, 51247",0,200,1520
191670031085,"1505 30TH AVE, ROCK VALLEY, IA, 51247",0,300,1466
191670031086,"1455 30TH AVE, ROCK VALLEY, IA, 51247",0,300,1502
191670031087,"1445 30TH AVE, ROCK VALLEY, IA, 51247",0,300,1500
191670031088,"1435 30TH AVE, ROCK VALLEY, IA, 51247",0,300,1260
191670034175,"2610 ROCK RIDGE RD, ROCK VALLEY, IA, 51247",0,200,1479
191670034176,"2623 E MEADOW RD, ROCK VALLEY, IA, 51247",0,0,14724
191670034177,"2643 E MEADOW RD, ROCK VALLEY, IA, 51247",0,0,4704
191670032657,"2738 310TH ST, ROCK VALLEY, IA, 51247",0,200,1264
191670003152,"2828 320TH ST, ROCK VALLEY, IA, 51247",0,100,989
191670031973,"3154 FIG AVE, ROCK VALLEY, IA, 51247",0,300,1795
191670032677,"3154 FIG AVE, ROCK VALLEY, IA, 51247",0,0,0
191670003305,"830 18TH PL, ROCK VALLEY, IA, 51247",0,200,1473
191670003306,"828 18TH PL, ROCK VALLEY, IA, 51247",0,200,1492
191670003307,"826 18TH PL, ROCK VALLEY, IA, 51247",0,300,1647
191670003308,"824 18TH PL, ROCK VALLEY, IA, 51247",0,200,1056
191670003309,"822 18TH PL, ROCK VALLEY, IA, 51247",0,200,1570
191670003310,"820 18TH PL, ROCK VALLEY, IA, 51247",0,200,1344
191670003311,"818 18TH PL, ROCK VALLEY, IA, 51247",0,300,1008
191670003355,"713 20TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1732
191670031121,"718 20TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1732
191670003465,"921 WESTVIEW DR, ROCK VALLEY, IA, 51247",0,0,8700
191670031098,"1506 30TH AVE, ROCK VALLEY, IA, 51247",0,0,2142
191670031099,"1456 30TH AVE, ROCK VALLEY, IA, 51247",0,0,2142
191670031100,"1436 30TH AVE, ROCK VALLEY, IA, 51247",0,0,2142
191670031101,"1426 30TH AVE, ROCK VALLEY, IA, 51247",0,0,2142
191670031971,"3144 FIG AVE, ROCK VALLEY, IA, 51247",0,0,0
191670003213,"2659 310TH ST, ROCK VALLEY, IA, 51247",0,200,1584
191670003214,"2661 310TH ST, ROCK VALLEY, IA, 51247",0,200,1789
191670003216,"2677 310TH ST, ROCK VALLEY, IA, 51247",0,300,2083
191670003217,"2685 310TH ST, ROCK VALLEY, IA, 51247",0,100,1816
191670003232,"3139 FIR AVE, ROCK VALLEY, IA, 51247",0,100,1856
191670003324,"1905 9TH ST SE, ROCK VALLEY, IA, 51247",0,200,1296
191670003325,"907 20TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1520
191670003326,"912 19TH AVE SE, ROCK VALLEY, IA, 51247",0,100,730
191670003327,"2010 10TH ST, ROCK VALLEY, IA, 51247",0,100,1416
191670003328,"2020 10TH ST, ROCK VALLEY, IA, 51247",0,100,1396
191670034190,"3189 FIG AVE, ROCK VALLEY, IA, 51247",0,100,2440
191670031126,"818 FAIRWAY OAKS DR, ROCK VALLEY, IA, 51247",0,300,1517
191670031127,"816 FAIRWAY OAKS DR, ROCK VALLEY, IA, 51247",0,300,1517
191670003510,"811 HERITAGE DR, ROCK VALLEY, IA, 51247",0,200,1262
191670032711,"704 FAIRWAY OAKS DR, ROCK VALLEY, IA, 51247",0,200,1571
191670032712,"706 FAIRWAY OAKS DR, ROCK VALLEY, IA, 51247",0,100,1571
191670032713,"801 FAIRWAY OAKS DR, ROCK VALLEY, IA, 51247",0,0,0
191670032714,"801 FAIRWAY OAKS DR, ROCK VALLEY, IA, 51247",0,0,0
191670032715,"801 FAIRWAY OAKS DR, ROCK VALLEY, IA, 51247",0,0,0
191670032716,"801 FAIRWAY OAKS DR, ROCK VALLEY, IA, 51247",0,0,0
191670003497,"811 HERITAGE DR, ROCK VALLEY, IA, 51247",0,200,1262
191670003498,"811 HERITAGE DR, ROCK VALLEY, IA, 51247",0,200,1262
191670003505 01,"811 HERITAGE DR, ROCK VALLEY, IA, 51247",0,200,1262
191670003505 02,"811 HERITAGE DR, ROCK VALLEY, IA, 51247",0,200,1262
191670003506,"811 HERITAGE DR, ROCK VALLEY, IA, 51247",0,200,1142
191670003507,"811 HERITAGE DR, ROCK VALLEY, IA, 51247",0,200,1262
191670003508,"811 HERITAGE DR, ROCK VALLEY, IA, 51247",0,200,1142
191670003509,"811 HERITAGE DR, ROCK VALLEY, IA, 51247",0,200,1262
191670003020,"1450 28TH AVE, ROCK VALLEY, IA, 51247",0,300,1985
191670003022,"1464 28TH AVE, ROCK VALLEY, IA, 51247",0,100,1416
191670003023,"1625 29TH AVE, ROCK VALLEY, IA, 51247",0,200,1293
191670032644,"2642 WARREN CIR, ROCK VALLEY, IA, 51247",0,100,1260
191670031968,"2638 310TH ST, ROCK VALLEY, IA, 51247",0,0,90000
191670034808,"2620 310TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670034809,"2634 310TH ST, ROCK VALLEY, IA, 51247",0,200,2714
191670003175,"3160 FIR AVE, ROCK VALLEY, IA, 51247",0,300,1392
191670003219,"2653 310TH ST, ROCK VALLEY, IA, 51247",0,200,1310
191670003220,"2657 310TH ST, ROCK VALLEY, IA, 51247",0,100,1996
191670032674,"2655 310TH ST, ROCK VALLEY, IA, 51247",0,200,1596
191670003239,"3176 FIG AVE, ROCK VALLEY, IA, 51247",0,0,0
191670003241,"2624 320TH ST, ROCK VALLEY, IA, 51247",0,100,1598
191670003265,"823 18TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1390
191670003266,"814 MAIN ST, ROCK VALLEY, IA, 51247",0,200,1820
191670003267,"821 18TH AVE SE, ROCK VALLEY, IA, 51247",0,300,2821
191670003268,"819 18TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1352
191670003269,"806 MAIN ST, ROCK VALLEY, IA, 51247",0,200,1092
191670003270,"815 18TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1512
191670032679,"805 20TH AVE SE, ROCK VALLEY, IA, 51247",0,100,1212
191670003345,"2002 9TH ST SE, ROCK VALLEY, IA, 51247",0,100,1288
191670003346,"2012 9TH ST SE, ROCK VALLEY, IA, 51247",0,100,1272
191670003347,"806 20TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1040
191670003348,"801 21ST AVE, ROCK VALLEY, IA, 51247",0,200,1498
191670003432,"2080 10TH ST, ROCK VALLEY, IA, 51247",0,0,1440
191670003434,"2122 10TH ST, ROCK VALLEY, IA, 51247",0,0,26220
191670003435,"2222 10TH ST, ROCK VALLEY, IA, 51247",0,0,297496
191670003024,"1615 29TH AVE, ROCK VALLEY, IA, 51247",0,300,1150
191670003025,"1605 29TH AVE, ROCK VALLEY, IA, 51247",0,200,1366
191670003026,"1525 29TH AVE, ROCK VALLEY, IA, 51247",0,100,1376
191670003027,"1515 29TH AVE, ROCK VALLEY, IA, 51247",0,300,1445
191670003028,"1505 29TH AVE, ROCK VALLEY, IA, 51247",0,200,1374
191670003056,"1002 28TH AVE, ROCK VALLEY, IA, 51247",0,0,0
191670003058 01,"2602 310TH ST, ROCK VALLEY, IA, 51247",0,0,13416
191670003058 02,"2602 310TH ST, ROCK VALLEY, IA, 51247",0,0,13416
191670003200,"2651 310TH ST, ROCK VALLEY, IA, 51247",0,300,1952
191670003201,"2631 310TH ST, ROCK VALLEY, IA, 51247",0,100,1630
191670003206,"3138 FIG AVE, ROCK VALLEY, IA, 51247",0,200,1230
191670031976,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670031977,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670030665,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670003283,"920 18TH AVE SE, ROCK VALLEY, IA, 51247",0,0,8080
191670003284,"1805 9TH ST SE, ROCK VALLEY, IA, 51247",0,200,1970
191670003285,"1814 10TH ST, ROCK VALLEY, IA, 51247",0,100,1224
191670003349,"731 20TH AVE SE, ROCK VALLEY, IA, 51247",0,300,1630
191670003350,"727 20TH AVE SE, ROCK VALLEY, IA, 51247",0,300,1295
191670003351,"725 20TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1284
191670003352,"719 20TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1492
191670003353,"717 20TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1408
191670003354,"715 20TH AVE SE, ROCK VALLEY, IA, 51247",0,300,1538
191670032690,"720 19TH AVE SE, ROCK VALLEY, IA, 51247",0,100,1500
191670032692,"712 19TH AVE SE, ROCK VALLEY, IA, 51247",0,300,1432
191670032693,"1951 7TH ST SE, ROCK VALLEY, IA, 51247",0,200,1604
191670003358,"1603 SOUTHERN HILLS DR, ROCK VALLEY, IA, 51247",0,300,1550
191670003404,"1817 VALLEY VIEW RD, ROCK VALLEY, IA, 51247",0,200,1888
191670003405,"1821 VALLEY VIEW RD, ROCK VALLEY, IA, 51247",0,300,2536
191670003406,"1825 VALLEY VIEW RD, ROCK VALLEY, IA, 51247",0,300,1849
191670003407,"1607 VALLEY VIEW PL, ROCK VALLEY, IA, 51247",0,200,1266
191670003427,"1826 VALLEY VIEW RD, ROCK VALLEY, IA, 51247",0,200,1536
191670003011,"3048 FILLMORE AVE, ROCK VALLEY, IA, 51247",0,100,1248
191670003013,"1624 28TH AVE, ROCK VALLEY, IA, 51247",0,100,1392
191670003046,"2647 305TH ST, ROCK VALLEY, IA, 51247",0,300,1934
191670003047,"2651 305TH ST, ROCK VALLEY, IA, 51247",0,200,1538
191670034814,"2679 ROCK RIDGE RD, ROCK VALLEY, IA, 51247",0,0,32202
191670003253,"913 18TH AVE SE, ROCK VALLEY, IA, 51247",0,100,1430
191670003254,"912 MAIN ST, ROCK VALLEY, IA, 51247",0,100,1640
191670003255,"909 18TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1464
191670003256,"910 MAIN ST, ROCK VALLEY, IA, 51247",0,200,2015
191670003258,"902 MAIN ST, ROCK VALLEY, IA, 51247",0,200,1349
191670003299,"823 18TH PL, ROCK VALLEY, IA, 51247",0,200,1168
191670003301,"821 18TH PL, ROCK VALLEY, IA, 51247",0,100,1416
191670003302,"820 18TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1616
191670003303,"819 18TH PL, ROCK VALLEY, IA, 51247",0,200,1748
191670003304,"1805 8TH ST SE, ROCK VALLEY, IA, 51247",0,200,2136
191670031119,"822 18TH AVE SE, ROCK VALLEY, IA, 51247",0,300,2936
191670003318,"1910 10TH ST, ROCK VALLEY, IA, 51247",0,100,1232
191670003319,"1914 10TH ST, ROCK VALLEY, IA, 51247",0,200,1696
191670003320,"1940 10TH ST, ROCK VALLEY, IA, 51247",0,200,1788
191670003321,"910 19TH AVE SE, ROCK VALLEY, IA, 51247",0,200,816
191670003322,"908 19TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1291
191670003323,"1901 9TH ST SE, ROCK VALLEY, IA, 51247",0,100,1236
191670003387,"1823 SOUTHERN HILLS DR, ROCK VALLEY, IA, 51247",0,200,1621
191670003390,"704 18TH PL, ROCK VALLEY, IA, 51247",0,200,1552
191670034186,"706 18TH PL, ROCK VALLEY, IA, 51247",0,300,2463
191670003421,"1628 VALLEY VIEW PL, ROCK VALLEY, IA, 51247",0,200,1260
191670003422,"1804 VALLEY VIEW PL, ROCK VALLEY, IA, 51247",0,200,1440
191670003423,"1806 VALLEY VIEW RD, ROCK VALLEY, IA, 51247",0,200,1691
191670003424,"1814 VALLEY VIEW RD, ROCK VALLEY, IA, 51247",0,300,1358
191670003425,"1818 VALLEY VIEW RD, ROCK VALLEY, IA, 51247",0,300,1403
191670003426,"1822 VALLEY VIEW RD, ROCK VALLEY, IA, 51247",0,200,1548
191670032718,"801 FAIRWAY OAKS DR, ROCK VALLEY, IA, 51247",0,0,0
191670003480,"880 10TH ST, ROCK VALLEY, IA, 51247",0,0,6150
191670003481,"701 GOLF COURSE RD, ROCK VALLEY, IA, 51247",0,0,0
191670003496,"811 HERITAGE DR, ROCK VALLEY, IA, 51247",0,200,1262
191670002995,"3022 FIG AVE, ROCK VALLEY, IA, 51247",0,200,1270
191670002996,"3026 FIG AVE, ROCK VALLEY, IA, 51247",0,100,1520
191670002997,"3040 FIG AVE, ROCK VALLEY, IA, 51247",0,100,2158
191670002998,"2602 305TH ST, ROCK VALLEY, IA, 51247",0,100,2492
191670002999,"2610 305TH ST, ROCK VALLEY, IA, 51247",0,200,2028
191670003000,"2614 305TH ST, ROCK VALLEY, IA, 51247",0,100,1710
191670003059,"2610 310TH ST, ROCK VALLEY, IA, 51247",0,500,2360
191670003060,"2614 310TH ST, ROCK VALLEY, IA, 51247",0,200,1562
191670003064,"1007 28TH AVE, ROCK VALLEY, IA, 51247",0,0,0
191670034806,"2618 310TH ST, ROCK VALLEY, IA, 51247",0,200,1272
191670003082,"2624 ROCK RIDGE RD, ROCK VALLEY, IA, 51247",0,0,0
191670003169,"2759 310TH ST, ROCK VALLEY, IA, 51247",0,100,1809
191670003286,"1818 10TH ST, ROCK VALLEY, IA, 51247",0,200,1008
191670003287,"1822 10TH ST, ROCK VALLEY, IA, 51247",0,200,1248
191670003288,"905 19TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1176
191670003289,"1813 9TH ST SE, ROCK VALLEY, IA, 51247",0,200,1380
191670003290,"1801 9TH ST SE, ROCK VALLEY, IA, 51247",0,200,1948
191670003291,"1817 9TH ST SE, ROCK VALLEY, IA, 51247",0,100,1080
191670003336,"2080 10TH ST, ROCK VALLEY, IA, 51247",0,0,102622
191670031120,"2020 8TH ST SE, ROCK VALLEY, IA, 51247",0,0,25525
191670003383,"1614 SOUTHERN HILLS DR, ROCK VALLEY, IA, 51247",0,200,1873
191670003384,"1804 SOUTHERN HILLS DR, ROCK VALLEY, IA, 51247",0,200,2057
191670003385,"1808 SOUTHERN HILLS DR, ROCK VALLEY, IA, 51247",0,300,1739
191670003386,"1622 SOUTHERN HILLS DR, ROCK VALLEY, IA, 51247",0,300,1886
191670031992,"204 WESTVIEW DR, ROCK VALLEY, IA, 51247",0,0,32460
191670003548,"701 RIVERVIEW DR, ROCK VALLEY, IA, 51247",0,400,1565
191670003549,"705 RIVERVIEW DR, ROCK VALLEY, IA, 51247",0,300,1717
191670003550,"709 RIVERVIEW DR, ROCK VALLEY, IA, 51247",0,200,1466
191670032626,"2645 WARREN CIR, ROCK VALLEY, IA, 51247",0,100,1472
191670032628,"2625 WARREN CIR, ROCK VALLEY, IA, 51247",0,100,1260
191670032629,"2621 WARREN CIR, ROCK VALLEY, IA, 51247",0,200,1350
191670003053,"1014 28TH AVE, ROCK VALLEY, IA, 51247",0,100,1968
191670003184,"2758 320TH ST, ROCK VALLEY, IA, 51247",0,300,2004
191670003186,"2611 310TH ST, ROCK VALLEY, IA, 51247",0,100,1504
191670003187,"2615 310TH ST, ROCK VALLEY, IA, 51247",0,200,2061
191670003271,"720 MAIN ST, ROCK VALLEY, IA, 51247",0,100,988
191670003272,"717 18TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1436
191670003273,"916 MAIN ST, ROCK VALLEY, IA, 51247",0,0,1680
191670003274,"905 18TH AVE SE, ROCK VALLEY, IA, 51247",0,200,2083
191670003276,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670003277,"1716 10TH ST, ROCK VALLEY, IA, 51247",0,0,0
191670003312,"816 18TH PL, ROCK VALLEY, IA, 51247",0,200,2113
191670003313,"712 18TH PL, ROCK VALLEY, IA, 51247",0,200,1232
191670003314,"1814 9TH ST SE, ROCK VALLEY, IA, 51247",0,200,1260
191670003315,"740 18TH AVE SE, ROCK VALLEY, IA, 51247",0,100,1412
191670003316,"1806 8TH ST SE, ROCK VALLEY, IA, 51247",0,200,1024
191670003317,"1808 8TH ST SE, ROCK VALLEY, IA, 51247",0,200,1460
191670003365,"709 18TH AVE SE, ROCK VALLEY, IA, 51247",0,300,1722
191670003366,"711 18TH AVE SE, ROCK VALLEY, IA, 51247",0,300,1516
191670003367,"713 18TH AVE SE, ROCK VALLEY, IA, 51247",0,200,1690
191670003368,"3126 ELMWOOD AVE, ROCK VALLEY, IA, 51247",0,400,5382
191670003369,"712 18TH AVE SE, ROCK VALLEY, IA, 51247",0,300,2006
191670003370,"710 18TH AVE SE, ROCK VALLEY, IA, 51247",0,300,1500
191670003391,"1812 SOUTHERN HILLS DR, ROCK VALLEY, IA, 51247",0,200,1792
191670003392,"1816 SOUTHERN HILLS DR, ROCK VALLEY, IA, 51247",0,300,1442
191670003393,"1820 SOUTHERN HILLS DR, ROCK VALLEY, IA, 51247",0,300,1508
191670003394,"1824 SOUTHERN HILLS DR, ROCK VALLEY, IA, 51247",0,300,1958
