"","lemma","verb_count","item2","cooccurence_count"
"3457","procure",7,"sep",5
"3458","procure",7,"scorecard",3
"3459","procure",7,"throughout",3
"3460","procure",7,"ton",3
"3461","procure",7,"ii",3
"3462","procure",7,"otherwise",3
"3463","procure",7,"regulatory",3
"3464","procure",7,"supplier",3
"3465","read",7,"sociological",2
"3466","read",7,"whose",2
"3467","read",7,"simultaneous",1
"3468","read",7,"speak",1
"3469","read",7,"though",1
"3470","read",7,"thus",1
"3471","read",7,"trace",1
"3472","read",7,"translation",1
"3473","read",7,"vital",1
"3474","read",7,"whiteboard",1
"3475","record",7,"approval",38
"3476","record",7,"note",38
"3477","record",7,"date",37
"3478","record",7,"priority",36
"3479","record",7,"description",36
"3480","record",7,"dj",36
"3481","record",7,"routine",36
"3482","register",7,"registry",3
"3483","register",7,"tscr",3
"3484","register",7,"usd",1
"3485","remediate",7,"thread",6
"3486","remediate",7,"representation",1
"3487","remediate",7,"scarce",1
"3488","remediate",7,"stanags",1
"3489","remediate",7,"static",1
"3490","remediate",7,"strive",1
"3491","remediate",7,"tenure",1
"3492","remediate",7,"unity",1
"3493","remediate",7,"unstated",1
"3494","retask",7,"sufficiently",2
"3495","theater",7,"include",708
"3496","theater",7,"priority",699
"3497","theater",7,"description",672
"3498","theater",7,"note",667
"3499","theater",7,"approval",660
"3500","theater",7,"provide",660
"3501","think",7,"like",26
"3502","think",7,"to",20
"3503","think",7,"when",18
"3504","think",7,"very",15
"3505","think",7,"about",8
"3506","think",7,"something",8
"3507","vary",7,"whose",3
"3508","vary",7,"viable",1
"3509","vary",7,"widely",1
"3510","warfighter",7,"sn",21
"3511","warfighter",7,"description",21
"3512","warfighter",7,"note",21
"3513","warfighter",7,"cjcsi",15
"3514","warfighter",7,"combat",13
"3515","warfighter",7,"combatant",13
"3516","warfighter",7,"priority",13
"3517","warfighter",7,"date",13
"3518","warfighter",7,"dj",13
"3519","warfighter",7,"routine",13
"3520","absorb",6,"threaten",4
"3521","absorb",6,"advisory",2
"3522","absorb",6,"cf",2
"3523","absorb",6,"contact",2
"3524","absorb",6,"culture",2
"3525","absorb",6,"expert",2
"3526","absorb",6,"interdependence",2
"3527","absorb",6,"knowledge",2
"3528","absorb",6,"matter",2
"3529","absorb",6,"oct",2
"3530","absorb",6,"official",2
"3531","absorb",6,"ongoing",2
"3532","absorb",6,"outstanding",2
"3533","absorb",6,"overall",2
"3534","absorb",6,"regard",2
"3535","absorb",6,"unable",2
"3536","absorb",6,"certain",2
"3537","absorb",6,"chair",2
"3538","absorb",6,"coercive",2
"3539","absorb",6,"committee",2
"3540","absorb",6,"enforce",2
"3541","absorb",6,"incidence",2
"3542","absorb",6,"na",2
"3543","absorb",6,"polad",2
"3544","absorb",6,"prove",2
"3545","administer",6,"note",12
"3546","administer",6,"culture",5
"3547","administer",6,"knowledge",5
"3548","administer",6,"article",4
"3549","administer",6,"sep",4
"3550","adversary",6,"description",218
"3551","adversary",6,"note",217
"3552","adversary",6,"priority",206
"3553","adversary",6,"date",205
"3554","adversary",6,"dj",204
"3555","align",6,"note",10
"3556","align",6,"sep",4
"3557","align",6,"aug",3
"3558","align",6,"chain",3
"3559","align",6,"coordinator",2
"3560","align",6,"horizontally",2
"3561","align",6,"near",2
"3562","align",6,"possible",2
"3563","align",6,"propose",2
"3564","align",6,"represent",2
"3565","align",6,"stakeholder",2
"3566","align",6,"throughout",2
"3567","align",6,"vertically",2
"3568","align",6,"vi",2
"3569","align",6,"afford",2
"3570","align",6,"alignment",2
"3571","align",6,"bring",2
"3572","align",6,"broad",2
"3573","align",6,"interface",2
"3574","align",6,"jopp",2
"3575","align",6,"mnfs",2
"3576","align",6,"pao",2
"3577","align",6,"paos",2
"3578","align",6,"realm",2
"3579","align",6,"unique",2
"3580","align",6,"visual",2
"3581","align",6,"word",2
"3582","asset",6,"priority",350
"3583","asset",6,"description",343
"3584","asset",6,"note",330
"3585","asset",6,"date",325
"3586","asset",6,"approval",320
"3587","assume",6,"berth",2
"3588","assume",6,"permission",2
"3589","assume",6,"assumption",1
"3590","assume",6,"auto",1
"3591","assume",6,"bowl",1
"3592","assume",6,"car",1
"3593","assume",6,"cohesion",1
"3594","assume",6,"convention",1
"3595","assume",6,"crew",1
"3596","assume",6,"cult",1
"3597","assume",6,"dd",1
"3598","assume",6,"democratic",1
"3599","assume",6,"destroyer",1
"3600","assume",6,"dhs",1
"3601","assume",6,"entertain",1
"3602","assume",6,"except",1
"3603","assume",6,"fair",1
"3604","assume",6,"inauguration",1
"3605","assume",6,"intentional",1
"3606","assume",6,"jun",1
"3607","assume",6,"large",1
"3608","assume",6,"likely",1
"3609","assume",6,"nascar",1
"3610","assume",6,"navy",1
"3611","assume",6,"nsses",1
"3612","assume",6,"olympic",1
"3613","assume",6,"outloading",1
"3614","assume",6,"race",1
"3615","assume",6,"republican",1
"3616","assume",6,"secret",1
"3617","assume",6,"smooth",1
"3618","assume",6,"sovereign",1
"3619","assume",6,"summit",1
"3620","assume",6,"trade",1
"3621","assume",6,"turnover",1
"3622","assume",6,"unambiguous",1
"3623","assume",6,"uninterrupted",1
"3624","assume",6,"union",1
"3625","assume",6,"usss",1
"3626","backlog",6,"classification",1
"3627","backlog",6,"drsn",1
"3628","backlog",6,"dsn",1
"3629","backlog",6,"originate",1
"3630","backlog",6,"queue",1
"3631","backlog",6,"tass",1
"3632","brief",6,"note",17
"3633","brief",6,"sep",4
"3634","brief",6,"core",3
"3635","brief",6,"fact",3
"3636","brief",6,"map",3
"3637","brief",6,"ng",3
"3638","brief",6,"nov",3
"3639","brief",6,"present",3
"3640","brief",6,"surprise",3
"3641","brief",6,"mou",3
"3642","commit",6,"note",13
"3643","commit",6,"description",12
"3644","commit",6,"dj",12
"3645","commit",6,"routine",12
"3646","commit",6,"iaw",5
"3647","commit",6,"remove",5
"3648","congest",6,"description",8
"3649","congest",6,"dj",8
"3650","congest",6,"routine",8
"3651","congest",6,"feb",8
"3652","congest",6,"note",8
"3653","connect",6,"firewall",2
"3654","connect",6,"virus",2
"3655","connect",6,"executable",1
"3656","connect",6,"fail",1
"3657","connect",6,"hoc",1
"3658","connect",6,"ii",1
"3659","connect",6,"incapable",1
"3660","connect",6,"inflict",1
"3661","connect",6,"intel",1
"3662","connect",6,"interface",1
"3663","connect",6,"isoprep",1
"3664","connect",6,"jun",1
"3665","connect",6,"lawful",1
"3666","connect",6,"none",1
"3667","connect",6,"opords",1
"3668","connect",6,"pick",1
"3669","connect",6,"resident",1
"3670","connect",6,"secret",1
"3671","connect",6,"siprnet",1
"3672","connect",6,"successor",1
"3673","connect",6,"uncertain",1
"3674","decease",6,"disposition",9
"3675","decease",6,"field",8
"3676","decease",6,"ma",8
"3677","decease",6,"personal",8
"3678","decease",6,"depot",8
"3679","decease",6,"interment",8
"3680","decease",6,"temporary",8
"3681","encourage",6,"towards",3
"3682","encourage",6,"nonproliferation",2
"3683","encourage",6,"expose",1
"3684","encourage",6,"extent",1
"3685","encourage",6,"gdip",1
"3686","encourage",6,"greatly",1
"3687","encourage",6,"imperative",1
"3688","encourage",6,"incentive",1
"3689","encourage",6,"intercommunication",1
"3690","encourage",6,"kit",1
"3691","encourage",6,"manual",1
"3692","encourage",6,"niche",1
"3693","encourage",6,"np",1
"3694","encourage",6,"often",1
"3695","encourage",6,"oppose",1
"3696","encourage",6,"optimize",1
"3697","encourage",6,"ppbe",1
"3698","encourage",6,"realistic",1
"3699","encourage",6,"reconciliation",1
"3700","encourage",6,"regime",1
"3701","encourage",6,"reliance",1
"3702","encourage",6,"rfa",1
"3703","encourage",6,"rfl",1
"3704","encourage",6,"sop",1
"3705","encourage",6,"stewardship",1
"3706","encourage",6,"struggle",1
"3707","encourage",6,"symbolic",1
"3708","encourage",6,"thread",1
"3709","encourage",6,"understandable",1
"3710","encourage",6,"unity",1
"3711","encourage",6,"valuable",1
"3712","encourage",6,"view",1
"3713","enemy",6,"note",473
"3714","enemy",6,"description",453
"3715","enemy",6,"jp",452
"3716","enemy",6,"approval",431
"3717","enemy",6,"date",428
"3718","enemy",6,"dj",428
"3719","enforce",6,"rebuild",2
"3720","enforce",6,"entrance",1
"3721","enforce",6,"escalate",1
"3722","enforce",6,"escalation",1
"3723","enforce",6,"especially",1
"3724","enforce",6,"exclusion",1
"3725","enforce",6,"fail",1
"3726","enforce",6,"fratricide",1
"3727","enforce",6,"frequently",1
"3728","enforce",6,"highway",1
"3729","enforce",6,"horizontal",1
"3730","enforce",6,"ifo",1
"3731","enforce",6,"impose",1
"3732","enforce",6,"incidence",1
"3733","enforce",6,"interface",1
"3734","enforce",6,"internationally",1
"3735","enforce",6,"investigate",1
"3736","enforce",6,"manmade",1
"3737","enforce",6,"mnfs",1
"3738","enforce",6,"mountain",1
"3739","enforce",6,"overcome",1
"3740","enforce",6,"peacemaking",1
"3741","enforce",6,"polygraph",1
"3742","enforce",6,"precaution",1
"3743","enforce",6,"preclude",1
"3744","enforce",6,"pursuant",1
"3745","enforce",6,"reason",1
"3746","enforce",6,"reconciliation",1
"3747","enforce",6,"regroup",1
"3748","enforce",6,"reinforcement",1
"3749","enforce",6,"restoration",1
"3750","enforce",6,"satisfaction",1
"3751","enforce",6,"scheme",1
"3752","enforce",6,"seaborne",1
"3753","enforce",6,"shift",1
"3754","enforce",6,"side",1
"3755","enforce",6,"similarly",1
"3756","enforce",6,"spend",1
"3757","enforce",6,"strait",1
"3758","enforce",6,"strip",1
"3759","enforce",6,"subsequently",1
"3760","enforce",6,"suspend",1
"3761","enforce",6,"sustainability",1
"3762","enforce",6,"synchronous",1
"3763","enforce",6,"together",1
"3764","enforce",6,"transaction",1
"3765","enforce",6,"unavailable",1
"3766","enforce",6,"unfavorable",1
"3767","enforce",6,"unknown",1
"3768","enforce",6,"whose",1
"3769","enforce",6,"withdraw",1
"3770","enforce",6,"worksite",1
"3771","guide",6,"note",59
"3772","guide",6,"knowledge",11
"3773","guide",6,"sep",8
"3774","guide",6,"timely",8
"3775","guide",6,"together",8
"3776","inspect",6,"note",5
"3777","inspect",6,"matter",3
"3778","inspect",6,"medicine",3
"3779","inspect",6,"preventive",3
"3780","inspect",6,"jtscc",2
"3781","inspect",6,"past",2
"3782","inspect",6,"provision",2
"3783","inspect",6,"sep",2
"3784","inspect",6,"subsistence",2
"3785","inspect",6,"survey",2
"3786","inspect",6,"tpmrc",2
"3787","inspect",6,"unnamed",2
"3788","inspect",6,"investigate",2
"3789","inspect",6,"lsc",2
"3790","inspect",6,"lscc",2
"3791","inspect",6,"tcp",2
"3792","inspect",6,"tsc",2
"3793","interact",6,"interface",2
"3794","interact",6,"often",2
"3795","interact",6,"registry",2
"3796","interact",6,"vital",2
"3797","interact",6,"xs",2
"3798","interfere",6,"note",6
"3799","interfere",6,"mar",5
"3800","interfere",6,"mutual",3
"3801","interfere",6,"principle",3
"3802","interfere",6,"rely",3
"3803","interfere",6,"competition",3
"3804","interfere",6,"radio",3
"3805","kill",6,"note",7
"3806","kill",6,"routine",6
"3807","kill",6,"new",5
"3808","kill",6,"outside",3
"3809","kill",6,"pass",3
"3810","kill",6,"aca",3
"3811","kill",6,"allocation",3
"3812","kill",6,"culture",3
"3813","kill",6,"knowledge",3
"3814","kill",6,"recognition",3
"3815","leave",6,"unscheduled",3
"3816","leave",6,"monthly",2
"3817","leave",6,"note",2
"3818","leave",6,"sophisticate",2
"3819","leave",6,"still",2
"3820","leave",6,"certain",2
"3821","leave",6,"decline",2
"3822","leave",6,"popularity",2
"3823","leave",6,"trade",2
"3824","mobilize",6,"note",14
"3825","mobilize",6,"routine",10
"3826","mobilize",6,"crc",7
"3827","mobilize",6,"dec",7
"3828","mobilize",6,"jan",5
"3829","originate",6,"queue",2
"3830","originate",6,"rejection",2
"3831","originate",6,"otherwise",1
"3832","originate",6,"outbound",1
"3833","originate",6,"packet",1
"3834","originate",6,"pallet",1
"3835","originate",6,"ppb",1
"3836","originate",6,"principal",1
"3837","originate",6,"proposal",1
"3838","originate",6,"pursue",1
"3839","originate",6,"quick",1
"3840","originate",6,"reason",1
"3841","originate",6,"redeploy",1
"3842","originate",6,"reimbursable",1
"3843","originate",6,"remediate",1
"3844","originate",6,"representation",1
"3845","originate",6,"revision",1
"3846","originate",6,"spoe",1
"3847","originate",6,"stabilize",1
"3848","originate",6,"substantially",1
"3849","originate",6,"suit",1
"3850","originate",6,"supplementary",1
"3851","originate",6,"tass",1
"3852","originate",6,"taxiways",1
"3853","originate",6,"terminology",1
"3854","originate",6,"thread",1
"3855","originate",6,"unavailable",1
"3856","originate",6,"unique",1
"3857","pend",6,"periodic",3
"3858","pend",6,"scif",3
"3859","pend",6,"unnamed",2
"3860","pend",6,"vertically",2
"3861","pend",6,"hierarchy",2
"3862","pend",6,"jtru",2
"3863","pend",6,"reinvestigations",2
"3864","pend",6,"resupply",2
"3865","pend",6,"ssos",2
"3866","pend",6,"wrm",2
"3867","position",6,"note",110
"3868","position",6,"description",109
"3869","position",6,"dj",109
"3870","position",6,"routine",109
"3871","position",6,"sn",42
"3872","posture",6,"precise",10
"3873","posture",6,"sep",10
"3874","posture",6,"fabrication",10
"3875","posture",6,"present",6
"3876","posture",6,"stockpile",5
"3877","preclude",6,"reinforcement",1
"3878","preclude",6,"relocatable",1
"3879","preclude",6,"reroute",1
"3880","preclude",6,"respective",1
"3881","preclude",6,"rld",1
"3882","preclude",6,"rtd",1
"3883","preclude",6,"selection",1
"3884","preclude",6,"sick",1
"3885","preclude",6,"similarly",1
"3886","preclude",6,"spin",1
"3887","preclude",6,"stanags",1
"3888","preclude",6,"strait",1
"3889","preclude",6,"stress",1
"3890","preclude",6,"strip",1
"3891","preclude",6,"sustainability",1
"3892","preclude",6,"therapy",1
"3893","preclude",6,"thereof",1
"3894","preclude",6,"transaction",1
"3895","preclude",6,"unfit",1
"3896","prohibit",6,"unity",2
"3897","prohibit",6,"violate",2
"3898","prohibit",6,"quickly",1
"3899","prohibit",6,"ramification",1
"3900","prohibit",6,"ruf",1
"3901","prohibit",6,"soft",1
"3902","prohibit",6,"standalone",1
"3903","prohibit",6,"suffix",1
"3904","prohibit",6,"swamp",1
"3905","prohibit",6,"trade",1
"3906","prohibit",6,"vital",1
"3907","pull",6,"push",10
"3908","pull",6,"note",10
"3909","pull",6,"finish",9
"3910","pull",6,"contact",8
"3911","pull",6,"consumer",7
"3912","pull",6,"operator",7
"3913","pull",6,"portal",7
"3914","pursue",6,"rejection",1
"3915","pursue",6,"respective",1
"3916","pursue",6,"rigorous",1
"3917","pursue",6,"strengthen",1
"3918","pursue",6,"systematic",1
"3919","pursue",6,"thorough",1
"3920","pursue",6,"underpin",1
"3921","pursue",6,"university",1
"3922","refine",6,"assumption",4
"3923","refine",6,"pertinent",3
"3924","refine",6,"sep",2
"3925","refine",6,"study",2
"3926","refine",6,"conclusion",2
"3927","refine",6,"reveal",2
"3928","refine",6,"selection",2
"3929","refine",6,"together",2
"3930","rehearse",6,"role",6
"3931","rehearse",6,"description",6
"3932","rehearse",6,"dj",6
"3933","rehearse",6,"routine",6
"3934","rehearse",6,"adjust",6
"3935","rehearse",6,"note",6
"3936","relocate",6,"particular",4
"3937","relocate",6,"worldwide",3
"3938","relocate",6,"fortification",3
"3939","relocate",6,"sep",2
"3940","relocate",6,"ton",2
"3941","relocate",6,"backhaul",2
"3942","relocate",6,"cjcjsm",2
"3943","relocate",6,"conformance",2
"3944","relocate",6,"distance",2
"3945","relocate",6,"geodesy",2
"3946","relocate",6,"kilometer",2
"3947","relocate",6,"reorient",2
"3948","relocate",6,"restoration",2
"3949","relocate",6,"shelter",2
"3950","relocate",6,"surge",2
"3951","separate",6,"note",20
"3952","separate",6,"simultaneously",6
"3953","separate",6,"continue",5
"3954","separate",6,"legitimacy",5
"3955","separate",6,"ongoing",5
"3956","separate",6,"success",5
"3957","separate",6,"two",5
"3958","separate",6,"centric",5
"3959","sequence",6,"seven",3
"3960","sequence",6,"tailor",2
"3961","sequence",6,"way",2
"3962","sequence",6,"another",2
"3963","sequence",6,"beyond",2
"3964","sequence",6,"careful",2
"3965","sequence",6,"carry",2
"3966","sequence",6,"duplication",2
"3967","sequence",6,"echeloned",2
"3968","sequence",6,"exact",2
"3969","sequence",6,"fatal",2
"3970","sequence",6,"joas",2
"3971","sequence",6,"optimization",2
"3972","sequence",6,"ramification",2
"3973","sequence",6,"thirty",2
"3974","stabilize",6,"supplementary",2
"3975","stabilize",6,"taxiways",2
"3976","stabilize",6,"traditional",2
"3977","stabilize",6,"transfuse",2
"3978","stabilize",6,"stable",1
"3979","stabilize",6,"supervision",1
"3980","stabilize",6,"surrender",1
"3981","stabilize",6,"therapy",1
"3982","stabilize",6,"transshipment",1
"3983","stabilize",6,"truce",1
"3984","stabilize",6,"turnaround",1
"3985","stabilize",6,"uncertain",1
"3986","stabilize",6,"violence",1
"3987","stabilize",6,"wbb",1
"3988","stabilize",6,"weaponry",1
"3989","stabilize",6,"weatherproof",1
"3990","standard",6,"note",114
"3991","standard",6,"routine",111
"3992","standard",6,"description",110
"3993","standard",6,"dj",110
"3994","standard",6,"sn",46
"3995","success",6,"interrelate",5
"3996","success",6,"survey",4
"3997","success",6,"throughout",4
"3998","success",6,"timely",4
"3999","success",6,"clearly",4
"4000","success",6,"solicit",4
"4001","survive",6,"terminology",1
"4002","survive",6,"uavs",1
"4003","survive",6,"unambiguous",1
"4004","survive",6,"virtually",1
"4005","survive",6,"whereby",1
"4006","tell",6,"scramble",3
"4007","tell",6,"carda",2
"4008","tell",6,"checklist",2
"4009","tell",6,"reca",2
"4010","tell",6,"residual",2
"4011","tell",6,"roccs",2
"4012","tell",6,"socc",2
"4013","visualize",6,"vtc",2
"4014","visualize",6,"webpage",1
"4015","visualize",6,"write",1
"4016","warrant",6,"clause",2
"4017","warrant",6,"deliverable",2
"4018","warrant",6,"finalization",2
"4019","warrant",6,"terminate",2
"4020","warrant",6,"2",1
"4021","warrant",6,"acoustic",1
"4022","warrant",6,"apr",1
"4023","warrant",6,"bachelor",1
"4024","warrant",6,"briefers",1
"4025","warrant",6,"commencement",1
"4026","warrant",6,"comprise",1
"4027","warrant",6,"convene",1
"4028","warrant",6,"diploma",1
"4029","warrant",6,"disapprove",1
"4030","warrant",6,"embed",1
"4031","warrant",6,"enlist",1
"4032","warrant",6,"ethnic",1
"4033","warrant",6,"expire",1
"4034","warrant",6,"female",1
