"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"14483","National Center for Construction Education and Research (NCCER)","solar photovoltaic system installer",0.246781416721451,0.238403954378604,0.0702267770705663,"47-2152","propane and natural gas installer"
"14604","American Association of Electronic Reporters and Transcribers","certified electronic court reporter",0.385793111982039,0.561998851586087,0.258801463217709,"49-1011","certified court reporter"
"14623","Occupational Safety & Health Administration","osha confined space safety",0.748026817003668,0.202348464832371,0.180673272742712,"51-4192","occupational safety and health administration certification"
"14627","National Institute for Metal Working Skills (NIMS)","stamping level iii: parts inspection and quality control",0.324770172972344,0.236552258932463,0.0917022657434015,"49-9071","quality control certification"
"14651","National Maritime Center","master 100 tons (tidecc-281)",0.324881006577999,0.227172152010277,0.0880960110329179,"49-1011","licensed master social worker"
"14652","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"49-1011","social work license"
"14666","Global Association of Risk Professionals (GARP)","financial risk manager (frm)",0.483698470131723,0.704621146114789,0.406824609434199,"43-6014","financial risk manager"
"14739","aws.amazon.com","aws security specialist",0.150942735871892,0.29317836108045,0.0528227442626031,"29-1126","security clearance"
"14752","American Culinary Federation","certified fundamentals cook (cfc)",0.2402631051872,0.25,0.0716974854035698,"49-9041","epa cfc/hcfc certification"
"14772","Certified Internet Web (CIW)","certified internet web (ciw) web development professional",0.253802774899114,0.211270702342222,0.0640047892683569,"43-6014","professional development"
"14805","aws.amazon.com","aws security specialist",0.150942735871892,0.29317836108045,0.0528227442626031,"51-8021","security clearance"
"14860","Federal Aviation Administration (FAA)","aviation mechanic powerplant (amp) certificate",0.224304829458607,0.196875056957857,0.0527115941918533,"49-9071","diesel mechanic certification"
"14884","AXELOS Ltd. ","itil service operations certification",0.189645338373028,0.276263258892135,0.062537732770653,"47-2152","civil service certification"
"14980","American Culinary Federation","certified fundamentals cook (cfc)",0.2402631051872,0.25,0.0716974854035698,"49-3023","epa cfc/hcfc certification"
"15011","National Council of State Boards of Nursing","registered nurse",0.171616503705143,0.5,0.102424979147957,"43-6014","advanced practice nurse"
"15032","American Association of Family and Consumer Sciences","pre-professional certification in education fundamentals",0.254741707946848,0,0,"49-1011","licensed marriage and family therapist"
"15033","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.161279407973182,0.076875056957857,0.0147993009223288,"49-1011","licensed professional counselor"
"15080","CompTIA","comptia security+ certification",0.322559239577035,0.626511694413784,0.241221213775763,"27-3042","comptia comptia comptia security+"
"15081","CompTIA","comptia security+ certification",0.322559239577035,0.626511694413784,0.241221213775763,"27-3042","comptia security+"
"15110","American Medical Certification Association (AMCA)","phlebotomy technician",0.221651448309522,0.484457088829572,0.128174820649928,"49-9062","phlebotomy certification"
"15151","American Heart Association","pediatric advanced life support (pals)",0.639752901155832,0.548685990311818,0.418998979620577,"49-9071","advanced cardiac life support certification"
"15169"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"49-9052","tia certified"
"15171","Electronics Technicians Association (ETA) International","certified satellite dish installer",0.206216317051499,0.300402805964691,0.0739441534204834,"49-9052","certified cable installer"
"15204","AXELOS Ltd. ","itil v.3 foundation",0.171616503705143,0.333333333333333,0.0682833194319712,"49-1011","itil intermediate"
"15209","Apple","apple certified associate - mac integration",0.171616503705143,0.2,0.0409699916591827,"27-3042","capability model maturity integration certification"
"15254","","",0,0,0,"47-4011","diving"
"15299","Environmental Protection Agency (EPA)","hvac 608 certification",0.551728383580036,0.107545571189057,0.0708263216114809,"47-1011","environmental protection agency certification"
"15311","National Coalition of Certification Centers (NC-3)","applied fluid power",0.332591257189037,0.645997034101234,0.25645914067507,"49-9071","certified fluid power"
"15325","International Association of Healthcare Central Services Material Management  (IAHCSMM)","central service technician",0.171616503705143,0,0,"49-2091","iahcsmm certification"
"15326","International Association of Healthcare Central Services Material Management  (IAHCSMM)","central service technician",0.597286463295703,0.793782778125485,0.56592799031298,"49-2091","certified registered central service technician"
"15327","Certification Board for Sterile Processing and Distribution ","certified sterile processing and distribution technician",0.488579729902936,0.474487903119906,0.276718006126337,"49-2091","certified sterile processing technician"
"15355","American Heart Association","heartsaver first aid/cpr/aed",0.628868942561691,0.732877000736667,0.550133472142197,"49-2098","first aid cpr aed"
"15367","AXELOS Ltd. ","itil service operations certification",0.189645338373028,0.276263258892135,0.062537732770653,"49-9071","civil service certification"
"15368","American Health Information Management Association (AHIMA)","clinical documentation improvement practitioner (cdip)",0.201048613983891,0.184700778760112,0.0443247852272504,"49-9021","certified psychiatric rehabilitation practitioner"
"15421","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"29-1126","ca license"
"15445","National Institute for Metal Working Skills (NIMS)","machine building level iii: mechancial assembly",0.171616503705143,0.166666666666667,0.0341416597159856,"49-3042","machine shop"
"15454","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"49-9071","medical examiner's license"
"15466","American Medical Technologist (AMT)","medical laboratory technician (mlt)",0.168935044709291,0.246093821197321,0.0496246310377707,"29-2055","clinical laboratory scientist"
"15513","American Registry for Diagnostic Medical Sonography (ARDMS)","registered diagnostic medical sonographer ",0.842060338603069,0.45147466851783,0.453788441886392,"29-1126","american registry for diagnostic medical sonography"
"15527","American Culinary Federation","certified fundamentals cook (cfc)",0.2402631051872,0.25,0.0716974854035698,"47-2061","epa cfc/hcfc certification"
"15544","American Society for Quality (ASQ)","certified quality engineer (cqe)",0.208841768131959,0.304227396000873,0.0758389849268691,"51-8021","certified broadcast radio engineer"
"15569","Board for Critical Care Transport Paramedic Certification (BCCTPS) ","flight paramedic (fp-c)",0.158488509412138,0,0,"29-1126","direct care"
"15572","National Board for Respiratory Care (NBRC)","certified respiratory therapist (crt)",0.206216317051499,0.300402805964691,0.0739441534204834,"29-1126","certified therapist"
"15676","American Society for Quality (ASQ)","certified quality auditor (cqa)",0.506680926600469,0.23087597345014,0.139633661265314,"17-3024","american society for quality certification"
"15712","CompTIA","comptia cloud+",0.171616503705143,0.5,0.102424979147957,"47-2181","comptia project+"
"15714","National Roofing Contractors Association","asphalt shingle systems installer",0.171616503705143,0,0,"49-3031","contractors license"
"15720","Board for Critical Care Transport Paramedic Certification (BCCTPS) ","flight paramedic (fp-c)",0.158488509412138,0,0,"29-2055","direct care"
"15795","American Association of Family and Consumer Sciences","pre-professional certification in education fundamentals",0.213858294161453,0.249228121473546,0.0636209240019886,"49-9094","special education certification"
"15815"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.179137475147411,0.0495990812688696,0.0106056407198684,"27-4012","board certified/board eligible"
