,EIN,NCCSKEY,FISYR,NAME,STATE,NTEE1,ADDRESS,CITY,ZIP,SUBSECCD,NTMAJ5,NTMAJ10,NTMAJ12,MAJGRPB,CONT
111760,362677921,362677921201912.0,2019,NATIONAL ASSOCIATION OF BOARDS OF PHARMACY FOUNDATION INC,IL,E,1600 FEEHANVILLE DR,MT PROSPECT,60056-6014,3,HE,HE,HE,E,198560.0
111763,362679573,362679573201906.0,2019,HORIZON HOUSE OF ILLINOIS VALLEY INC,IL,E,2000 PLANK RD,PERU,61354-1659,3,HE,HE,HE,E,497840.0
111775,362692857,362692857201912.0,2019,NATIONAL HEALTH ASSOCIATION INC,OH,E,PO BOX 477,YOUNGSTOWN,44501-0477,3,HE,HE,HE,E,353313.0
111820,362732524,362732524201912.0,2019,APOSTOLIC CHRISTIAN RESTHAVEN,IL,E,2750 W HIGHLAND AVENUE,ELGIN,60124-4202,3,HE,HE,HE,E,175429.0
111825,362739299,362739299201912.0,2019,TRINITY MEDICAL CENTER,IL,E,2701 17TH ST,ROCK ISLAND,61201-5351,3,HE,HE,EH,EH,3489425.0
111829,362743287,362743287201906.0,2019,TCA HEALTH INC NFP,IL,E,1029 E 130TH ST,CHICAGO,60628-6908,3,HE,HE,HE,E,4854688.0
111851,362765140,362765140201912.0,2019,ZION BENTON CHILDRENS SERVICE INC,IL,E,1245 27TH ST,ZION,60099-2603,3,HE,HE,HE,E,130311.0
111895,362815382,362815382201903.0,2019,EVANGELICAL RETIREMENT HOMES OF GREATER CHICAGO INC,IL,E,350 W SCHAUMBURG ROAD,SCHAUMBURG,60194-3464,3,HE,HE,HE,E,15000.0
111896,362820932,362820932201909.0,2019,10-33 AMBULANCE SERVICE LIMITED,IL,E,3 WOLFER INDUSTRIAL PARK,SPRING VALLEY,61362-9601,3,HE,HE,HE,E,167370.0
111909,362839091,362839091202006.0,2020,WILLOWS HEALTH CENTER,IL,E,4141 N ROCKTON AVE,ROCKFORD,61103-1524,3,HE,HE,HE,E,292095.0
111920,362852553,362852553201906.0,2019,ST MARGARETS HEALTH-PERU,IL,E,925 WEST ST,PERU,61354-2757,3,HE,HE,EH,EH,615399.0
111974,362893854,362893854201906.0,2019,CHICAGO FAMILY HEALTH CENTER INC,IL,E,9119 S EXCHANGE AVE,CHICAGO,60617-4225,3,HE,HE,HE,E,8795348.0
111976,362894128,362894128201906.0,2019,HOWARD BROWN HEALTH CENTER,IL,E,4025 N SHERIDAN RD,CHICAGO,60613-2010,3,HE,HE,HE,E,14018633.0
111985,362899274,362899274201912.0,2019,OPEN DOOR CLINIC OF GREATER ELGIN,IL,E,1665 LARKIN AVENUE,ELGIN,60123-5977,3,HE,HE,HE,E,2625075.0
112000,362913108,362913108201912.0,2019,EHS HOME HEALTH CARE SERVICE INC,IL,E,3075 HIGHLAND PKWY FL 6,DOWNERS GROVE,60515-5563,3,HE,HE,HE,E,75077.0
112024,362930968,362930968201912.0,2019,ROSEVILLE AREA AMBULANCE SVC,IL,E,PO BOX 551,ROSEVILLE,61473-0551,3,HE,HE,HE,E,138708.0
112038,362939667,362939667201912.0,2019,LACON-SPARLAND EMERGENCY 52,IL,E,921 5TH ST,LACON,61540-1315,3,HE,HE,HE,E,6886.0
112045,362944507,362944507201909.0,2019,MARSEILLES AREA AMBULANCE SERV INC,IL,E,207 LINCOLN ST,MARSEILLES,61341-1904,3,HE,HE,HE,E,241300.0
112055,362952891,362952891201912.0,2019,EDUCATIONAL AND RESEARCH FOUNDATION FOR THE AMERICAN ACADEMY OF FACIAL,VA,E,310 S HENRY ST,ALEXANDRIA,22314-3524,3,HE,HE,HE,E,966362.0
112080,362974400,362974400201904.0,2019,GALENA AREA EMERGENCY MEDICAL SERVICE DISTRICT,IL,E,217 SUMMIT ST,GALENA,61036-1635,3,HE,HE,HE,E,33805.0
112084,362976829,362976829201912.0,2019,WARREN AREA AMBULANCE SERVICE INC,IL,E,103 W MAIN ST,WARREN,61087-7716,3,HE,HE,HE,E,83935.0
112117,362999043,362999043201912.0,2019,ELIZABETH COMMUNITY AMBULANCE SERVICE,IL,E,PO BOX 325,ELIZABETH,61028-0325,3,HE,HE,HE,E,12026.0
112140,363016881,363016881201912.0,2019,ACCREDITATION ASSOCIATION FOR AMBULATORY HEALTH CARE INC,IL,E,5250 OLD ORCHARD RD,SKOKIE,60077-4460,3,HE,HE,HE,E,0.0
112230,363083157,363083157201912.0,2019,SPECTRIOS INSTITUTE FOR LOW VISION,IL,E,219 E COLE AVE,WHEATON,60187-3107,3,HE,HE,HE,E,489985.0
112241,363088628,363088628201906.0,2019,ERIE FAMILY HEALTH CENTER INC,IL,E,1701 W SUPERIOR ST,CHICAGO,60622-5646,3,HE,HE,HE,E,21155879.0
112253,363093877,363093877201906.0,2019,RUSH COPLEY FOUNDATION,IL,E,2000 OGDEN AVE,AURORA,60504-7222,3,HE,HE,HE,E,1732350.0
112261,363097493,363097493201906.0,2019,SWEDISHAMERICAN FOUNDATION,IL,E,1415 EAST STATE STREET,ROCKFORD,61104-2333,3,HE,HE,HE,E,1785626.0
112291,363112503,363112503201912.0,2019,SHARLENE LEVINSON BIKUR CHOLIM ORGANIZATION OF CHICAGO,IL,E,6311 N MONTICELLO AVE,CHICAGO,60659-1209,3,HE,HE,HE,E,58565.0
112307,363125193,363125193201909.0,2019,NORTHWEST COMMUNITY HOSPITAL FOUNDATION,IL,E,3040 W SALT CREEK LN,ARLINGTON HTS,60005-1069,3,HE,HE,HE,E,7534764.0
112308,363125209,363125000000000.0,2019,NORTHWEST COMMUNITY HEALTHCARE,IL,E,3040 W SALT CREEK LN,ARLINGTON HTS,60005-1069,3,HE,HE,EH,EH,0.0
112382,363163327,363163327201906.0,2019,MERCY HEALTH CARE CORPORATION,IL,E,2525 S MICHIGAN AVE,CHICAGO,60616-2315,3,HE,HE,EH,EH,0.0
112385,363166033,363166033201912.0,2019,RIVERSIDE HEALTHCARE FOUNDATION,IL,E,350 N WALL ST,KANKAKEE,60901-2901,3,HE,HE,HE,E,9084890.0
112388,363166804,363166804201912.0,2019,OAKSIDE CORPORATION,IL,E,350 N WALL ST,KANKAKEE,60901-2901,3,HE,HE,EH,EH,0.0
112389,363166895,363166895201906.0,2019,SINAI HEALTH SYSTEM,IL,E,CALIFORNIA AVE AT 15TH ST,CHICAGO,60608-0000,3,HE,HE,EH,EH,7217022.0
112393,363167726,363167726201912.0,2019,RIVERSIDE HEALTH SYSTEM,IL,E,350 N WALL ST,KANKAKEE,60901-2901,3,HE,HE,HE,E,0.0
112409,363181170,363181000000000.0,2019,UCM COMMUNITY HEALTH & HOSPITAL DIVISION INC,IL,E,1 INGALLS DR,HARVEY,60426-3558,3,HE,HE,EH,EH,0.0
112422,363189150,363189150201906.0,2019,INGALLS DEVELOPMENT FOUNDATION,IL,E,1 INGALLS DR,HARVEY,60426-3558,3,HE,HE,HE,E,3368310.0
112435,363193787,363193787201906.0,2019,RUSH-COPLEY MEDICAL CENTER INC,IL,E,2000 OGDEN AVE,AURORA,60504-7222,3,HE,HE,HE,E,0.0
112446,363196629,363196629201912.0,2019,ADVOCATE NORTH SIDE HEALTH NETWORK,IL,E,3075 HIGHLAND PKWY FL 6,DOWNERS GROVE,60515-5563,3,HE,HE,EH,EH,5761686.0
112448,363196647,363196647201912.0,2019,HEALTHCARE FOUNDATION OF HIGHLAND PARK,IL,E,1949 SAINT JOHNS AVE,HIGHLAND PARK,60035-3105,3,HE,HE,HE,E,0.0
112452,363197647,363197647201906.0,2019,NEAR NORTH HEALTH SERVICE CORPORATION,IL,E,1276 N CLYBOURN AVE,CHICAGO,60610-2089,3,HE,HE,HE,E,12928049.0
112476,363208390,363208390201912.0,2019,ADVENTIST GLENOAKS HOSPITAL,IL,E,701 WINTHROP AVE,GLENDALE HTS,60139-1405,3,HE,HE,EH,EH,106645.0
112496,363223946,363223946201906.0,2019,MILESTONE ROCVALE FOUNDATION,IL,E,4060 MCFARLAND RD,LOVES PARK,61111-4402,3,HE,HE,HE,E,256.0
112507,363231571,363231571201906.0,2019,ASSISTANCE IN HEALTHCARE INC,IL,E,PO BOX 396,ZION,60099-0396,3,HE,HE,HE,E,624365.0
112509,363233120,363233120201906.0,2019,ST ELIZABETH HEALTH SERVICES,NE,E,555 S 70TH ST,LINCOLN,68510-2494,3,HE,HE,HE,E,0.0
112510,363233121,363233121201906.0,2019,CHI NEBRASKA,NE,E,12809 W DODGE RD,OMAHA,68154-2155,3,HE,HE,EH,EH,0.0
112516,363236170,363236170201912.0,2019,EASTERN MARSHALL COUNTY EMS,IL,E,210 N CHESTNUT ST,WENONA,61377-7528,3,HE,HE,HE,E,281723.0
112524,363239703,363239703201906.0,2019,INGALLS HEALTH VENTURES,IL,E,1 INGALLS DR,HARVEY,60426-3558,3,HE,HE,HE,E,0.0
112527,363240418,363240418201912.0,2019,EMERGENCY NURSES ASSOCIATION,NC,E,75 28TH ST NW,HICKORY,28601-5626,3,HE,HE,HE,E,0.0
112528,363240477,363240477201912.0,2019,LARABIDA CHILDRENS FOUNDATION,IL,E,6501 S PROMONTORY DR,CHICAGO,60649-1003,3,HE,HE,HE,E,0.0
112529,363241458,363241458201906.0,2019,SWEDISHAMERICAN HEALTH SYSTEM CORPORATION,IL,E,1401 E STATE ST,ROCKFORD,61104-2315,3,HE,HE,HE,E,0.0
112585,363260495,363260000000000.0,2019,ALEXIAN BROTHERS HEALTH SYSTEM,MO,E,PO BOX 45998,SAINT LOUIS,63145-5998,3,HE,HE,EH,EH,7400155.0
112587,363261413,363261413201912.0,2019,ALLINA HEALTH SYSTEM,MN,E,PO BOX 43,MINNEAPOLIS,55440-0043,3,HE,HE,EH,EH,35617733.0
112628,363276552,363276552201906.0,2019,ALEXIAN BROTHERS HOSPITAL NETWORK,MO,E,PO BOX 45998,SAINT LOUIS,63145-5998,3,HE,HE,EH,EH,411671.0
112648,363286244,363286244201912.0,2019,FOUNDATION FOR THAYER COUNTY HEALTH SERVICES,NE,E,PO BOX 43,HEBRON,68370-0043,3,HE,HE,HE,E,118896.0
112683,363296437,363296437201912.0,2019,NEW TOWN HEALTH SUPPORT CORPORATION,ND,E,8583 39TH ST NW,NEW TOWN,58763-9552,3,HE,HE,HE,E,110000.0
112689,363297173,363297173201906.0,2019,EDWARD HOSPITAL,IL,E,4201 WINFIELD RD,WARRENVILLE,60555-4025,3,HE,HE,EH,EH,9542272.0
112690,363297360,363297000000000.0,2019,ADVOCATE CHARITABLE FOUNDATION,IL,E,3075 HIGHLAND PKWY FL 6,DOWNERS GROVE,60515-5563,3,HE,HE,HE,E,28986412.0
112695,363297724,363297724201912.0,2019,INTERNATIONAL RESCUE AND EMERGENCY CARE ASSOCIATION,MN,E,PO BOX 431000,MINNEAPOLIS,55443-5000,3,HE,HE,HE,E,0.0
112698,363297853,363297853201912.0,2019,SANFORD HEALTH FOUNDATION,SD,E,PO BOX 5039,SIOUX FALLS,57117-5039,3,HE,HE,HE,E,18238886.0
112732,363308953,363308953201906.0,2019,LAWNDALE CHRISTIAN HEALTH CENTER,IL,E,3860 W OGDEN AVE,CHICAGO,60623-2460,3,HE,HE,HE,E,13480667.0
112740,363310060,363310060201912.0,2019,EMERGENCY NURSES ASSOCIATION,WI,E,203345 GALVIN AVE,MARSHFIELD,54449-5491,3,HE,HE,HE,E,9875.0
112744,363310774,363310774202006.0,2020,ACCESS LIVING OF METROPOLITAN CHICAGO,IL,E,115 W CHICAGO AVE,CHICAGO,60654-3209,3,HE,HE,HE,E,6423316.0
112746,363310838,363310838201908.0,2019,REHABILITATION INSTITUTE CORPORATION,IL,E,355 E ERIE ST,CHICAGO,60611-3167,3,HE,HE,HE,E,0.0
112749,363311936,363311936201912.0,2019,STEVENS COMMUNITY MEDICAL CENTER INC,MN,E,400 E 1ST ST,MORRIS,56267-1408,3,HE,HE,EH,EH,201902.0
112756,363312911,363312911202006.0,2020,CHICAGOLAND CONSTRUCTION SAFETY COUNCIL,IL,E,4415 HARRISON ST STE 404,HILLSIDE,60162-1955,3,HE,HE,HE,E,716025.0
112762,363314157,363314157201912.0,2019,REGIONAL WEST HEALTH SERVICES,NE,E,4021 AVENUE B,SCOTTSBLUFF,69361-4602,3,HE,HE,HE,E,0.0
112763,363314159,363314159201912.0,2019,REGIONAL WEST PHYSICIANS CLINIC,NE,E,4021 AVENUE B,SCOTTSBLUFF,69361-4602,3,HE,HE,HE,E,35237795.0
112772,363317416,363317416201912.0,2019,FAULKTON AREA MEDICAL CENTER,SD,E,PO BOX 100,FAULKTON,57438-0100,3,HE,HE,EH,EH,37955.0
112773,363317820,363317820201912.0,2019,HUTCHINSON HEALTH FOUNDATION,MN,E,1095 HIGHWAY 15 S,HUTCHINSON,55350-5000,3,HE,HE,HE,E,301349.0
112782,363320991,363320991201912.0,2019,ACADEMY OF DENTAL MATERIALS,CA,E,4425 CASS ST STE A,SAN DIEGO,92109-4015,3,HE,HE,HE,E,48948.0
112784,363321751,363321751201912.0,2019,TRINITY HEALTH FOUNDATION,IL,E,2701 17TH ST,ROCK ISLAND,61201-5351,3,HE,HE,HE,E,2902106.0
112811,363330928,363331000000000.0,2019,PRESENCE HEALTHCARE SERVICES,MO,E,PO BOX 45998,SAINT LOUIS,63145-5998,3,HE,HE,HE,E,0.0
112815,363332852,363333000000000.0,2019,GOTTLIEB COMMUNITY HEALTH SERVICES CORPORATION,IL,E,701 W NORTH AVE,MELROSE PARK,60160-1612,3,HE,HE,EH,EH,37800.0
112841,363342448,363342448201906.0,2019,LOYOLA UNIVERSITY HEALTH SYSTEM,IL,E,2160 S 1ST AVE,MAYWOOD,60153-3328,3,HE,HE,EH,EH,0.0
112849,363345840,363345840201912.0,2019,PREGNANCY AID-SOUTH SUBURBS INC,IL,E,17214 OAK PARK AVE,TINLEY PARK,60477-3402,3,HE,HE,HE,E,409042.0
112866,363348481,363348481201912.0,2019,TUFF MEMORIAL HOME AND APARTMENTS FOUNDATION,MN,E,504 E 4TH STREET,HILLS,56138-0000,3,HE,HE,HE,E,67538.0
112869,363348763,363348763201906.0,2019,JAMESTOWN REGIONAL MEDICAL CENTER FOUNDATION INC,ND,E,2422 20TH ST SW,JAMESTOWN,58401-6201,3,HE,HE,HE,E,791524.0
112873,363351952,363351952201912.0,2019,TRINITY REGIONAL HEALTH SYSTEM,IL,E,2701 17TH ST,ROCK ISLAND,61201-5351,3,HE,HE,EH,EH,50000.0
112883,363354567,363354567201912.0,2019,AHS MIDWEST MANAGEMENT INC,IL,E,2601 NAVISTAR DR BLDG 4,LISLE,60532-3697,3,HE,HE,HE,E,0.0
112887,363357004,363357004201908.0,2019,CHILDRENS HOSPITAL OF CHICAGO MEDICAL CENTER,IL,E,225 E CHICAGO AVE BOX 282,CHICAGO,60611-2991,3,HE,HE,EH,EH,8293950.0
112889,363357006,363357006201908.0,2019,ANN & ROBERT H LURIE CHILDRENS HOSPITAL OF CHICAGO FOUNDATION,IL,E,225 E CHICAGO AVE BOX 282,CHICAGO,60611-2991,3,HE,HE,HE,E,72751314.0
112897,363358840,363358840201909.0,2019,LAKEVIEW UNITED METHODIST HEALTH SERVICES INC,MN,E,610 SUMMIT DRIVE,FAIRMONT,56031-2247,3,HE,HE,HE,E,0.0
112915,363364011,363364011201912.0,2019,ARNOLD MEMORIAL HEALTH CARE FOUNDATION INC,MN,E,201 MAINE AVE,ADRIAN,56110-1214,3,HE,HE,HE,E,0.0
112923,363366652,363366652201906.0,2019,PRESENCE CARE TRANSFORMATION CORPORATION,IL,E,100 N RIVER RD,DES PLAINES,60016-1209,3,HE,HE,EH,EH,244284.0
112932,363367939,363367939201906.0,2019,INGALLS HOME CARE,IL,E,1 INGALLS DR,HARVEY,60426-3558,3,HE,HE,HE,E,0.0
112939,363369241,363369241201906.0,2019,ILLINOIS PRIMARY HEALTH CARE ASSOCIATION,IL,E,500 S 9TH ST,SPRINGFIELD,62701-1924,3,HE,HE,HE,E,3072173.0
112941,363370216,363370216201906.0,2019,COPLEY VENTURES INC,IL,E,2000 OGDEN AVE,AURORA,60504-7222,3,HE,HE,EH,EH,0.0
112947,363371903,363371903201911.0,2019,RAKHMA INC,MN,E,4953 ALDRICH AVE S,MINNEAPOLIS,55419-5352,3,HE,HE,HE,E,60409.0
112962,363377788,363377788201906.0,2019,COMMUNITY HEALTHCARE ASSOCIATION OF THE DAKOTAS,SD,E,196 E 6TH ST STE 200,SIOUX FALLS,57104-5955,3,HE,HE,HE,E,1467281.0
112964,363378161,363378161201912.0,2019,HENDERSON COUNTY RETIREMENT CENTER INC,IL,E,604 OAKWOOD DR,STRONGHURST,61480-5052,3,HE,HE,HE,E,279086.0
112968,363379150,363379150201912.0,2019,GILLETTE CHILDRENS SPECIALTY HEALTH CARE,MN,E,200 UNIVERSITY AVE E,SAINT PAUL,55101-2507,3,HE,HE,EH,EH,6120942.0
113006,363393780,363394000000000.0,2019,CHILDRENS HOSPITAL OF CHICAGO FACULTY PRACTICE PLAN INC,IL,E,225 E CHICAGO BOX 282,CHICAGO,60611-2991,3,HE,HE,HE,E,0.0
113007,363396371,363396371201912.0,2019,MONTANA HOPE PROJECT INC,MT,E,PO BOX 5927,HELENA,59604-5927,3,HE,HE,HE,E,221581.0
113014,363397264,363397264201912.0,2019,CENTRAL MINNESOTA DIAGNOSTIC INC,MN,E,PO BOX 158,MILACA,56353-0158,3,HE,HE,HE,E,0.0
113027,363410469,363410469201905.0,2019,GREEK AMERICAN REHABILITATION AND CARE CENTRE INC,IL,E,220 N 1ST ST,WHEELING,60090-2980,3,HE,HE,HE,E,831731.0
113031,363411437,363411437201912.0,2019,APPLE TREE DENTAL,MN,E,2442 COUNTY HIGHWAY 10,MOUNDS VIEW,55112-1478,3,HE,HE,HE,E,3477420.0
113040,363412770,363412770201912.0,2019,EQUITY SERVICES OF ST PAUL INC,MN,E,1169 RICE ST,SAINT PAUL,55117-4901,3,HE,HE,HE,E,0.0
113049,363414823,363414823201912.0,2019,BRYAN HEALTH,NE,E,1600 SOUTH 48TH STREET,LINCOLN,68506-1299,3,HE,HE,EH,EH,136075.0
113055,363417532,363417532201912.0,2019,MICHIGAN AREA AMBULANCE SERVICE INC,ND,E,PO BOX 17,MICHIGAN,58259-0017,3,HE,HE,HE,E,108737.0
113058,363418207,363418207201906.0,2019,ST JOSEPHS HOSPITAL FOUNDATION,ND,E,2500 FAIRWAY ST,DICKINSON,58601-2639,3,HE,HE,HE,E,412689.0
113066,363422138,363422138201908.0,2019,MAKE-A-WISH FOUNDATION OF ILLINOIS INC,IL,E,640 N LA SALLE DR,CHICAGO,60654-3781,3,HE,HE,HE,E,11909230.0
113089,363438977,363438977201906.0,2019,LAVERNA TERRACE HOUSING CORPORATION,IL,E,18927 HICKORY CREEK DR STE 300,MOKENA,60448-8652,3,HE,HE,HE,E,283488.0
113104,363444746,363444746201912.0,2019,THE WELLNESS COUNCIL OF AMERICA,NE,E,17002 MARCY ST STE 140,OMAHA,68118-2933,3,HE,HE,HE,E,0.0
113120,363451293,363451293201906.0,2019,CHICAGO ABORTION FUND,IL,E,333 W NORTH AVE STE 267,CHICAGO,60610-1293,3,HE,HE,HE,E,208745.0
113127,363453164,363453164201912.0,2019,DAK-MINN BLOOD BANK,ND,E,3375 DEMERS AVE,GRAND FORKS,58201-4006,3,HE,HE,HE,E,0.0
113131,363453953,363453953201909.0,2019,FAMILY HEALTH FOUNDATION OF ILLINOIS INC,IL,E,747 E BOUGHTON ROAD NO 253,BOLINGBROOK,60440-2281,3,HE,HE,HE,E,62571.0
113142,363460117,363460117201912.0,2019,NORTHERN LIGHTS SCHOOL OF MASSAGE THERAPY,MN,E,5300 W 35TH ST,MINNEAPOLIS,55416-2653,3,HE,HE,HE,E,0.0
113144,363460675,363460675201912.0,2019,NELSON COUNTY HEALTH SERVICES FOUNDATION,ND,E,PO BOX 506,MCVILLE,58254-0506,3,HE,HE,HE,E,152588.0
113146,363461891,363461891201912.0,2019,DANIELS MEMORIAL HOSPITAL FOUNDATION INC,MT,E,PO BOX 689,SCOBEY,59263-0689,3,HE,HE,HE,E,48591.0
113148,363463123,363463123201906.0,2019,NORTHERN LAKES HEALTH CARE FUND,MN,E,525 S LAKE AVE STE 320,DULUTH,55802-2368,3,HE,HE,HE,E,0.0
113150,363463211,363463211201906.0,2019,CHOUTEAU COUNTY HEALTH CARE FOUNDATION,MT,E,PO BOX 91,FORT BENTON,59442-0091,3,HE,HE,HE,E,32186.0
113161,363465840,363465840201912.0,2019,PARK NICOLLET HEALTH SERVICES,MN,E,PO BOX 1309,MINNEAPOLIS,55440-1309,3,HE,HE,EH,EH,0.0
113166,363468143,363468143201906.0,2019,AMERICAN DENTAL HYGIENISTS ASSOCIATION INSTITUTE FOR ORAL HEA,IL,E,444 N MICHIGAN AVE STE 400,CHICAGO,60611-3988,3,HE,HE,HE,E,302127.0
113189,363479991,363479991202006.0,2020,HIGH TECHNOLOGY FITNESS RESEARCH INSTITUTE INC,IL,E,1510 W MONTANA ST,CHICAGO,60614-2008,3,HE,HE,HE,E,250000.0
113192,363481016,363481016201909.0,2019,NATIONAL COUNCIL OF STATE BOARDS OF NURSING INC,IL,E,111 E WACKER DR STE 2900,CHICAGO,60601-4277,3,HE,HE,HE,E,0.0
113210,363488183,363488183201906.0,2019,UNIVERSITY OF CHICAGO MEDICAL CENTER,IL,E,5841 S MARYLAND AVE OFFICE M118,CHICAGO,60637-1443,3,HE,HE,EH,EH,3449029.0
113219,363492268,363492268201909.0,2019,ABRAHAM LINCOLN HEALTHCARE FOUNDATION,IL,E,200 STAHLHUT DR,LINCOLN,62656-5066,3,HE,HE,HE,E,721340.0
113220,363492306,363492306201906.0,2019,WILL-GRUNDY MEDICAL CLINIC INC,IL,E,213 E CASS ST,JOLIET,60432-2812,3,HE,HE,HE,E,329027.0
113231,363495969,363495969201906.0,2019,MEDICARE VALUE PARTNERS,MO,E,PO BOX 45998,SAINT LOUIS,63145-5998,3,HE,HE,EH,EH,0.0
113272,363510390,363510390201912.0,2019,HULT CENTER FOR HEALTHY LIVING INC,IL,E,5215 N KNOXVILLE AVENUE,PEORIA,61614-8600,3,HE,HE,HE,E,1030309.0
113276,363512203,363512203201912.0,2019,MINNESOTA HEALTH FAIRS INC,MN,E,8811 OLSON MEMORIAL HWY,MINNEAPOLIS,55427-4762,3,HE,HE,HE,E,236000.0
113279,363513954,363513954201906.0,2019,EDWARD-ELMHURST HEALTHCARE,IL,E,801 S WASHINGTON ST,NAPERVILLE,60540-7430,3,HE,HE,EH,EH,0.0
113282,363516431,363516431201912.0,2019,GIFT OF HOPE ORGAN & TISSUE DONOR NETWORK,IL,E,425 SPRING LAKE DR,ITASCA,60143-2076,3,HE,HE,HE,E,503319.0
113290,363517696,363517696201906.0,2019,CERENITY SENIOR CARE,MN,E,6499 UNIVERSITY AVE NE STE 300,MINNEAPOLIS,55432-4303,3,HE,HE,HE,E,189615.0
113291,363517697,363518000000000.0,2019,HEALTHEAST CARE SYSTEM,MN,E,2450 RIVERSIDE AVE,MINNEAPOLIS,55454-1450,3,HE,HE,EH,EH,255000.0
113301,363521721,363521721201912.0,2019,JOINT COMMISSION RESOURCES INC,IL,E,1515 WEST 22ND STREET 600W,OAK BROOK,60523-2007,3,HE,HE,HE,E,0.0
113305,363522304,363522304201906.0,2019,UNITY MEDICAL CENTER FOUNDATION,ND,E,164 W 13TH ST,GRAFTON,58237-1826,3,HE,HE,HE,E,191441.0
113335,363532553,363532553201912.0,2019,RONALD MCDONALD HOUSE CHARITIES OF CHICAGOLAND AND NORTHWEST INDIANA,IL,E,1301 W 22ND ST STE 905,OAK BROOK,60523-2018,3,HE,HE,HE,E,10478962.0
113391,363550786,363550786201812.0,2018,NEBRASKA ORGAN AND TISSUE DONOR COALITION,NE,E,2525 S 160TH CT,OMAHA,68130-1723,3,HE,HE,HE,E,2236.0
113396,363552551,363552551202006.0,2020,AMERICAN ASSOCIATION FOR THERAPEUTIC HUMOR,IL,E,220 E STATE ST FL G,ROCKFORD,61104-1036,3,HE,HE,HE,E,43676.0
113411,363557470,363557470202006.0,2020,PERKINS COUNTY HEALTH SERVICES FOUNDATION,NE,E,PO BOX 821,GRANT,69140-0821,3,HE,HE,HE,E,32621.0
113414,363558526,363558526201912.0,2019,NORWOOD LIFE CARE FOUNDATION,IL,E,6016 N NINA AVE,CHICAGO,60631-2439,3,HE,HE,HE,E,170234.0
113445,363570759,363570759201909.0,2019,SHOLOM HOME WEST INC,MN,E,3620 PHILLIPS PKWY,ST LOUIS PARK,55426-3700,3,HE,HE,HE,E,174750.0
113452,363573679,363573679201912.0,2019,NEBRASKA HEALTH CARE FOUNDATION,NE,E,1200 LIBRA DR STE 100,LINCOLN,68512-9628,3,HE,HE,HE,E,46077.0
113453,363573805,363573805201912.0,2019,UCARE MINNESOTA,MN,E,500 STINSON BLVD,MINNEAPOLIS,55413-2615,3,HE,HE,HE,E,0.0
113462,363579508,363579508201907.0,2019,RISK MANAGEMENT FOUNDATION,IL,E,1714 HINMAN AVE,EVANSTON,60201-4517,3,HE,HE,HE,E,0.0
113463,363579534,363579534201906.0,2019,SOUTHEAST SENIORS-A LIVING AT HOME BLOCK NURSE PROGRAM,MN,E,22 MALCOLM AVE SE UNIT 125,MINNEAPOLIS,55414-5702,3,HE,HE,HE,E,187466.0
113480,363584029,363584029201912.0,2019,UPPER MIDWEST ORGAN PROCUREMENT ORGANIZATION INC,MN,E,2225 W RIVER RD,MINNEAPOLIS,55411-2228,3,HE,HE,HE,E,510495.0
113494,363588501,363588501201908.0,2019,CLOQUET COMMUNITY MEMORIAL HOSPITAL FOUNDATION,MN,E,512 SKYLINE BLVD,CLOQUET,55720-3787,3,HE,HE,HE,E,68998.0
113497,363589734,363589734202006.0,2020,MISSOURI SLOPE LUTHERAN CARE CENTER FOUNDATION,ND,E,2425 HILLVIEW AVE,BISMARCK,58501-3056,3,HE,HE,HE,E,95265.0
113498,363590295,363590295201912.0,2019,SUBURBAN PRIMARY HEALTH CARE COUNCIL,IL,E,2225 ENTERPRISE DR STE 2507,WESTCHESTER,60154-5805,3,HE,HE,HE,E,2666889.0
113502,363591314,363591314201912.0,2019,MANNA MISSION INC,TX,E,PO BOX 270694,FLOWER MOUND,75027-0694,3,HE,HE,HE,E,294178.0
113508,363593614,363593614201912.0,2019,AMERICAN COLLEGE OF OCCUPATIONAL AND ENVIRONMENTAL MEDICINE,IL,E,25 NORTHWEST POINT BLVD,ELK GROVE VLG,60007-1031,3,HE,HE,HE,E,1338218.0
113523,363597000,363597000201906.0,2019,BARRETT HOSPITAL FOUNDATION INC,MT,E,600 HIGHWAY 91 SOUTH,DILLON,59725-0000,3,HE,HE,HE,E,403435.0
113528,363602051,363602051202006.0,2020,BARB CITY MANOR INC,IL,E,680 HAISH BLVD,DEKALB,60115-4103,3,HE,HE,HE,E,44978.0
113556,363611238,363611238201906.0,2019,MINNESOTA ACADEMY OF FAMILY PHYSICIANS FOUNDATION,MN,E,1400 VAN BUREN ST NE STE 215,MINNEAPOLIS,55413-3017,3,HE,HE,HE,E,107595.0
113566,363616314,363616314201906.0,2019,GENESIS HEALTH SYSTEM,IL,E,801 ILLINI DR,SILVIS,61282-1804,3,HE,HE,HE,E,142533.0
113568,363617578,363617578202006.0,2020,CAVALIER COUNTY MEMORIAL HOSPITAL FOUNDATION,ND,E,909 2ND ST,LANGDON,58249-2407,3,HE,HE,HE,E,27566.0
113596,363627205,363627205201906.0,2019,FOUNDATION FOR COMMUNITY HEALTH,MT,E,2831 FORT MISSOULA RD STE 103,MISSOULA,59804-7401,3,HE,HE,HE,E,112701.0
