"","EIN","FisYr","NAME","STATE","CAT","CONT"
"930",750977639,"2000","BIG COUNTRY HOME BUILDERS ASSOC","TX","HE",43205
"931",751077608,"2000","ARLINGTON MEMORIAL HOSPITAL AUXILIARY","TX","HE",1143
"932",751360549,"2000","COLUMBIA MEDICAL CENTER OF ARLINGTON AUXILIARY","TX","HE",292
"933",751532664,"2000","NORTH CENTRAL TEXAS SOCIETY OF HOSPITAL PHARMACISTS","TX","HE",9000
"934",751546305,"2000","DALLAS COUNTY VETERINARY MEDICAL ASSOCIATION INC","TX","HE",7500
"935",751609413,"2000","TEXAS MEDICAL DIRECTORS ASSOCIATION","TX","HE",49635
"936",751847178,"2000","GAINESVILLE MEMORIAL HOSPITAL AUXILIARY","TX","HE",12946
"937",751892506,"2000","WAYSIDE EMERGENCY TEAM INC","TX","HE",23823
"938",752068960,"2000","CITY OF WICHITA FALLS EMPLOYEE BENEFIT TRUST","TX","HE",5446111
"939",752097176,"2000","EMERGENCY MEDICINE RESIDENTS ASSOCIATION","TX","HE",64464
"940",752128098,"2000","SOUTHERN NEUROSURGICAL SOCIETY","TX","HE",15000
"941",752400318,"2000","FORT WORTH ASSOCIATION OF HEALTH UNDERWRITERS","TX","HE",2437
"942",752425393,"2000","GREGG COUNTY MEDICAL SOCIETY INC","TX","HE",1945
"943",752486015,"2000","TEXAS ASSOCIATION OF HEALTH UNDERWRITERS INC","TX","HE",73002
"944",752494293,"2000","TEXAS NURSING STUDENTS ASSOCIATION INC","TX","HE",52923
"945",752619891,"2000","SAN ANGELO COMMUNITY MEDICAL CENTER AUXILIARY","TX","HE",500
"946",752838660,"2000","DALLAS DENTAL HYGIENISTS SOCIETY INC","TX","HE",24005
"947",756028696,"2000","DALLAS GEOPHYSICAL SOCIETY INC","TX","HE",1700
"948",756044633,"2000","TEXAS STATE ASSOCIATION OF OCCUPATIONAL HEALTH NURSES INC","TX","HE",175
"949",756051728,"2000","AMERICAN ACADEMY OF FAMILY PHYSICIANS","TX","HE",20450
"950",760105199,"2000","TEXAS ALLERGY AND IMMUNOLOGY SOCIETY","TX","HE",249910
"951",760123221,"2000","TEXAS MEDICAL GROUP MANAGEMENT ASSOCIATION","TX","HE",10000
"952",760218340,"2000","HOUSTON GYNECOLOGICAL & OBSTERICAL SOCIETY","TX","HE",4800
"953",760338459,"2000","SOCIETY OF INFECTIOUS DISEASES PHARMACISTS","TX","HE",282000
"954",760408400,"2000","RICE FOOD MARKETS INC HEALTH PLAN TRUST","TX","HE",1194762
"955",770183674,"2000","THE AMERICAN ACADEMY OF PAIN MANAGEMENT","CA","HE",72144
"956",770261817,"2000","PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA","CA","HE",94956
"957",770304037,"2000","PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA","CA","HE",74837
"958",770366882,"2000","MAMMOTH JUNE SKI RESORT HEALTH CARE PLAN 507547","CA","HE",2154099
"959",770379046,"2000","HEALING JOURNEYS","CA","HE",115425
"960",770507539,"2000","","","HE",38019
"961",770513544,"2000","","","HE",24270
"962",810400851,"2000","COMMUNITY AMBULANCE SERVICE OF WESTERN SANDERS COUNTY INC","MT","HE",3681
"963",810479043,"2000","MONTANA ACADEMY OF PHYSICIAN ASSISTANTS","MT","HE",565
"964",816032904,"2000","MONTANA ACADEMY OF DERMATOLOGY","MT","HE",13885
"965",820194325,"2000","IDAHO MEDICAL ASSOCIATION","ID","HE",89325
"966",820264356,"2000","SCOTTISH RITE FOUNDATION OF IDAHO INC","ID","HE",191219
"967",820291403,"2000","IDAHO LIONS SIGHT & HEARING FOUNDATION INC","ID","HE",277090
"968",820384642,"2000","IDAHO ALCOHOLDRUG COUNSELOR CERTIFICATION INC","ID","HE",10451
"969",820487431,"2000","PARK VIEW CARE & REHABILITATION CENTER VOLUNTEERS","ID","HE",2415
"970",826007766,"2000","IDAHO STATE DENTAL ASSOCIATION","ID","HE",1714
"971",830164457,"2000","WYOMING MEDICAL SOCIETY","WY","HE",7000
"972",830208564,"2000","FEDERATION OF CHIROPRACTIC LICENSING BOARD","CO","HE",57500
"973",830279242,"2000","WYOMING MEDICAL CENTER INC","WY","HE",135626
"974",840382995,"2000","COLORADO NURSES ASSOCIATION","CO","HE",560
"975",840413330,"2000","DENVER MEDICAL SOCIETY","CO","HE",24268
"976",840460141,"2000","COLORADO SOCIETY OF OSTEOPATHIC MEDICINE","CO","HE",6258
"977",840619123,"2000","NORTH FORK AMBULANCE SERVICE ASSOCIATION INC","CO","HE",14886
"978",840647783,"2000","COLORADO PSYCHOLOGICAL ASSOCIATION","CO","HE",500
"979",840780580,"2000","COBE LABORATORIES INC EMPLOYEES HEALTH CARE PLAN & TRUST","CO","HE",30551444
"980",841191279,"2000","PLANNED PARENTHOOD OF THE ROCKY MOUNTAINS ACTION FUND","CO","HE",41827
"981",841297547,"2000","COLORADO ACCESS","CO","HE",37993
"982",841393118,"2000","NATIONAL RESEARCH COUNCIL FOR HEALTH INC","ID","HE",260430
"983",841477197,"2000","CARING FOR COLORADO FOUNDATION","CO","HE",155000000
"984",846035908,"2000","AMERICAN ASSOCIATION OF EQUINE PRACTITIONERS","KY","HE",227381
"985",846049809,"2000","DENVER AREA VETERNARY MEDICAL SOCIETY","CO","HE",13775
"986",846085778,"2000","COLORADO ASSOCIATION OF HOME HEALTH AGENCIES","CO","HE",1500
"987",850168449,"2000","NEW MEXICO LIONS SIGHT CONSERVATION FOUNDATION INC","NM","HE",35243
"988",850251291,"2000","NEW MEXICO VETERINARY MEDICAL ASSOCIATION","NM","HE",1000
"989",850328558,"2000","NEW MEXICO CHIROPRACTIC ASSOCIATION","NM","HE",1670
"990",850349452,"2000","NEW MEXICO PSYCHOLOGICAL ASSOCIATION","NM","HE",18426
"991",860003918,"2000","ARIZONA NURSES ASSOCIATION","AZ","HE",18599
"992",860070840,"2000","MARICOPA COUNTY MEDICAL SOCIETY","AZ","HE",13704
"993",860341667,"2000","HEALTH INFORMATI0N MANAGEMENT ASSOCIATION OF ARIZONA","AZ","HE",500
"994",860450921,"2000","SHERIFF S AUXILIARY VOLUNTEERS OF PIMA COUNTY INC","AZ","HE",28491
"995",860618788,"2000","AMERICAN ASSOCIATION OF LEGAL NURSE CONSULTANTS","IL","HE",4750
"996",860701472,"2000","PLANNED PARENTHOOD ACTION FUND- CENTRAL AND NORTHERN ARIZONA","AZ","HE",33443
"997",860974627,"2000","","","HE",107350
"998",866052826,"2000","ARIZONA OSTEOPATHIC MEDICAL ASSOCIATION","AZ","HE",990
"999",870326506,"2000","UTAH MEDICAL ASSOCIATION AUXILIARY","UT","HE",34500
"1000",870404586,"2000","UTAH CHAPTER OF THE AMERICAN PHYSICAL THERAPY ASSOCIATION","UT","HE",1555
"1001",870460513,"2000","AMERICAN BOARD OF MEDICAL TOXICOLOGY","PA","HE",120154
"1002",876119459,"2000","ACADEMY OF DENTURE PROSTHETICS","MA","HE",25952
"1003",880062147,"2000","NEVADA STATE MEDICAL ASSOCIATION","NV","HE",2120
"1004",880099382,"2000","NEVADA DENTAL ASSOCIATION","NV","HE",23422
"1005",880109306,"2000","NEVADA ASSOCIATION OF HOSPITALS AND HEALTH SYSTEMS INC","NV","HE",3112
"1006",880132607,"2000","NEVADA PHYSICAL THERAPY ASSOC","NV","HE",1477
"1007",880155144,"2000","HOTEL SALES MARKETING ASSOCIATION SOUTHERN NEVADA CHAPTER","NV","HE",4375
"1008",880348643,"2000","NEVADA HEALTH CARE COALITION","NV","HE",555
"1009",880463315,"2000","","","HE",27334
"1010",886002042,"2000","WASHOE COUNTY MEDICAL SOCIETY INC","NV","HE",6947
"1011",886005065,"2000","WASHOE MEDICAL CENTER AUXILIARY","NV","HE",14052
"1012",910462190,"2000","WASHINGTON STATE PHARMACISTS ASSOCIATION","WA","HE",123359
"1013",910568304,"2000","GRAYS HARBOR COMMUNITY HOSPITAL","WA","HE",63902
"1014",910577483,"2000","INDEPENDENT ORDER OF ODD FELLOWS","WA","HE",189391
"1015",910581045,"2000","SPOKANE RESTAURANT AND HOSPITALITY ASSOCIATION","WA","HE",2000
"1016",910584257,"2000","WASHINGTON STATE HOSPITAL ASSOCIATION","WA","HE",184500
"1017",910660171,"2000","NORTHWEST PULP & PAPER ASSOCIATION","WA","HE",226
"1018",910762237,"2000","FOUR FREEDOMS HOUSE OF SEATTLE INC","WA","HE",388093
"1019",910835152,"2000","WASHINGTON STATE NURSERY & LANDSCAPE ASSOCIATION INC","WA","HE",6665
"1020",910846429,"2000","WASHINGTON STATE HEALTH INFORMATION MANAGEMENT ASSOCIATION","WA","HE",4754
"1021",910953376,"2000","WASHINGTON STATE ACADEMY OF PHYSICIANS ASSISTANTS","WA","HE",110
"1022",911125574,"2000","MEDICAL STAFF OF PROVIDENCE GENERAL MEDICAL CENTER","WA","HE",135187
"1023",911164624,"2000","OUTPATIENT OPHTHALMIC SURGERY SOCIETY INC","CA","HE",60000
"1024",911274377,"2000","WASHINGTON STATE ORTHOPEDIC ASSOCIATION","WA","HE",500
"1025",911372341,"2000","NAVY NURSE CORPS ASSOCIATION","WA","HE",13220
"1026",911492656,"2000","BOARD OF CERTIFICATION IN PROFESSIONAL ERGONOMICS","WA","HE",2000
"1027",911667433,"2000","BOEING EMPLOYEES MARTIAL ARTS CLUB","WA","HE",642
"1028",911704039,"2000","CHOICE REGIONAL HEALTH NETWORK","WA","HE",400078
"1029",912037361,"2000","PENNSYLVANIA SOCIETY OF HEALTH- SYSTEM PHARMACISTS","PA","HE",3710
"1030",912088124,"2000","","","HE",5140
"1031",916032018,"2000","YAKIMA VALLEY DENTAL SOCIETY","WA","HE",31733
"1032",916037282,"2000","SNOHOMISH COUNTY MEDICAL SOCIETY","WA","HE",12000
"1033",916054511,"2000","CHELAN-DOUGLAS COUNTY MEDICAL SOCIETY","WA","HE",8137
"1034",916054739,"2000","PUBLIC RELATIONS SOCIETY OF AMERICA INC","WA","HE",2850
"1035",916056276,"2000","DARRINGTON HOSPITAL GUILD","WA","HE",12843
"1036",916073775,"2000","WASHINGTON STATE DENTAL HYGIENISTS ASSOCIATION","WA","HE",385
"1037",920034538,"2000","ALASKA STATE HOSPITAL & NURSING HOME ASSOCIATION","AK","HE",217866
"1038",920055689,"2000","ALANO CLUB OF FAIRBANKS","AK","HE",779
"1039",920064057,"2000","ALASKA DENTAL SOCIETY INC","AK","HE",1329
"1040",920064211,"2000","MCGRATH-ANVIK EDUCATIONAL AND MENTAL HEALTH ASSOCIATION","AK","HE",367362
"1041",920079020,"2000","ALASKA PHARMACEUTICAL ASSOCIATION","AK","HE",23270
"1042",920133284,"2000","AIR LAND TRANSPORT INC HEALTH TRUST","AK","HE",208000
"1043",920170016,"2000","COOPER LANDING VOLUNTEER AMBULANCE","AK","HE",67128
"1044",926001801,"2000","PROVIDENCE HOSPITAL AUXILIARY","AK","HE",445
"1045",930477279,"2000","OREGON ASSOCIATION OF NURSERYMEN INC","OR","HE",37674
"1046",930497431,"2000","OREGON STATE MEDICAL SOCIETY","OR","HE",52154
"1047",930636923,"2000","LANE COUNTY DISTRICT DENTAL SOCIETY INC","OR","HE",450
"1048",930677074,"2000","MCMINNVILLE COMMUNITY HOSPITAL VOLUNTEER GUILD","OR","HE",2383
"1049",930814835,"2000","OREGON SOCIETY OF PHYSICIAN ASSISTANTS","OR","HE",2000
"1050",930826282,"2000","CHIROPRACTIC ASSOCIATION OF OREGON","OR","HE",280
"1051",930877481,"2000","OREGON ASSOCIATION HEALTH UNDERWRITERS","OR","HE",3451
"1052",930902710,"2000","OREGON NARCOTICS ENFORCEMENT ASSOCIATION","OR","HE",30
"1053",930957947,"2000","HEALTH ACCESS OF CALIFORNIA","CA","HE",76300
"1054",930995229,"2000","OREGON STATE COUNCIL","OR","HE",3223
"1055",931033508,"2000","OREGON HEALTH ACTION CAMPAIGN","OR","HE",293101
"1056",931127583,"2000","MICHAEL THE ARCHANGEL","OR","HE",17543
"1057",931144014,"2000","GREATER OREGON BEHAVIORAL HEALTH INC","OR","HE",138459
"1058",936024785,"2000","OREGON PHYSICAL THERAPY ASSOCIATION","OR","HE",375
"1059",936031203,"2000","OREGON ASSOCIATION OF NATUROPATHIC PHYSICIANS","OR","HE",6027
"1060",940359340,"2000","CALIFORNIA MEDICAL ASSOCIATION","CA","HE",1451752
"1061",940562683,"2000","HEALTH CARE WORKERS UNION","CA","HE",366916
"1062",940987020,"2000","WINE INSTITUTE","CA","HE",3550320
"1063",941069797,"2000","PENINSULA POLICE OFFICERS ASSOCIATION","CA","HE",103647
"1064",941121908,"2000","SAN MATEO COUNTY MEDICAL ASSOCIATION","CA","HE",10391
"1065",941149565,"2000","AMERICAN ACADEMY OF FAMILY PHYSICIANS","CA","HE",292482
"1066",941246760,"2000","LIM FAMILY BENEVOLENT SOCIETY","CA","HE",13968
"1067",941294934,"2000","NATIONAL HEALTH FEDERATION","CA","HE",250460
"1068",941449874,"2000","BUTTE-GLENN MEDICAL SOCIETY","CA","HE",960
"1069",941483219,"2000","CALIFORNIA MEDICAL ASSISTANTS ASSOCIATION INC","CA","HE",200
"1070",941618459,"2000","LEROY C ABBOTT ORTHOPEDIC SOCIETY","CA","HE",2100
"1071",941634291,"2000","CALIFORNIA STATE PSYCHOLOGICAL ASSOCIATION","CA","HE",138548
"1072",942236102,"2000","PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA","CA","HE",45050
"1073",942375212,"2000","PRIVATE NURSERY SCHOOL ASSOCIATION OF CALIFORNIA INC","CA","HE",15856249
"1074",942493912,"2000","AMERICAN ACADEMY OF PEDIATRICS ARIZONA CHAPTER","AZ","HE",3675
"1075",942495857,"2000","AMERICAN ASSOCIATION FOR MEDICAL TRANSCRIPTION","CA","HE",622
"1076",942501580,"2000","NEUROLOGY SECTION OF THE AMERICAN PHYSICAL THERAPY ASSOCIATION","VA","HE",8700
"1077",942599089,"2000","CALIFORNIA COALITION OF NURSE PRACTITIONERS","CA","HE",25317
"1078",942674920,"2000","WESTERN REGIONAL CHAPTER SOCIETY OF NUCLEAR MEDICINE","WA","HE",9500
"1079",942684769,"2000","UTAH SOCIETY OF HOSPITAL PHARMACISTS","UT","HE",31305
"1080",942804951,"2000","ARIZONA SCHOOL HEALTH ASSOCIATION","AZ","HE",119055
"1081",942831914,"2000","TULARE KINGS DENTAL SOCIETY INC","CA","HE",4264
"1082",942875955,"2000","TEAMSTERS ALCOHOL REHABILITATION PROGRAM","CA","HE",19125
"1083",942877110,"2000","BUTTE SIERRA DISTRICT DENTAL SOCIETY","CA","HE",570
"1084",942926802,"2000","CHINESE COMMUNITY HEALTH CARE ASSN","CA","HE",17577
"1085",942985560,"2000","NORTHERN CALIFORNIA HEALTH CARE MARKETING ASSOCIATION","CA","HE",26258
"1086",943011953,"2000","WIDOWED PERSONS ASSOCIATION OF CALIFORNIA INC - SACRAMENTO CHAPTE","CA","HE",673
"1087",943055636,"2000","20-20 VISION NATIONAL PROJECT","DC","HE",184935
"1088",943137781,"2000","ALASKA PSYCHIATRIC ASSOCIATION INC","AK","HE",32000
"1089",943139034,"2000","AMERICAN ASSOCIATION OF HEALTHCARE ADMINISTRATIVE MANAGEMENT","FL","HE",25200
"1090",943165001,"2000","CHINESE HOSPITAL MEDICAL STAFF","CA","HE",185614
"1091",943168114,"2000","PLANNED PARENTHOOD VOTER INFORMATION FUND OF SEATTLE- KING","WA","HE",88862
"1092",943194410,"2000","CALIFORNIA BIOMEDICAL RESEARCH ASSOCIATION","CA","HE",3575
"1093",943240330,"2000","INSTITUTE FOR MEDICAL QUALITY","CA","HE",15000
"1094",943254739,"2000","ASSOCIATION OF WASHINGTON HEALTH CARE PLANS","WA","HE",67000
"1095",943287838,"2000","ASSOCIATION OF CALIFORNIA NEUROLOGISTS","CA","HE",11612
"1096",946062452,"2000","AMERICAN VETERINARY MEDICAL ASSOCIATION","CA","HE",1000
"1097",946090843,"2000","SONOMA COUNTY MEDICAL ASSOCIATION ALLIANCE","CA","HE",41180
"1098",946104284,"2000","VALLEY VOLUNTEERS INC","CA","HE",37741
"1099",950597003,"2000","CALIFORNIA PHARMACISTS ASSOCIATION","CA","HE",452034
"1100",950598445,"2000","CALIFORNIA COUNCIL ON ALCOHOL PROBLEMS","CA","HE",32671
"1101",951385773,"2000","WOMENS CHRISTIAN TEMPERANCE UNION OF SOUTHERN CALIFORNIA","CA","HE",3438
"1102",951436927,"2000","SAN DIEGO COUNTY MEDICAL SOCIETY INC","CA","HE",38300
"1103",951878903,"2000","SAN BERNARDINO COUNTY MEDICAL SOCIETY INC","CA","HE",8030
"1104",952083669,"2000","SOUTHERN CALIFORNIA PSYCHIATRIC SOCIETY INC","CA","HE",6755
"1105",952504832,"2000","NURSERY GROWERS ASSOCIATION OF CALIFORNIA","CA","HE",8250
"1106",952589586,"2000","CALIFORNIA CHAPTER OF THE AMERICAN PHYSICAL THERAPY ASSOCIATION","CA","HE",34722
"1107",952875672,"2000","CALIFORNIA STATE ASSOCIATION OF INDUSTRIAL NURSES","CA","HE",4788
"1108",952888293,"2000","ALANO OF COSTA MESA","CA","HE",3394
"1109",952897522,"2000","CHARLES R DREW MEDICAL SOCIETY OF LOS ANGELES INC","CA","HE",242410
"1110",952939007,"2000","INTERNATIONAL ASSOCIATION OF LIONS CLUBS","CA","HE",4656
"1111",953028448,"2000","SAN DIEGO PSYCHIATRIC SOCIETY","CA","HE",38229
"1112",953056266,"2000","ARAB AMERICAN MEDICAL ASSN OF LOS ANGELES","CA","HE",2000
"1113",953062349,"2000","NATIONAL ASSOC FOR HEALTH CARE QUALITY","IL","HE",59000
"1114",953126287,"2000","AMERICAN SURGICAL ASSOCIATION","MA","HE",103160
"1115",953179366,"2000","TRIANGLE CLUB OF POMONA INC","CA","HE",1238
"1116",953285536,"2000","NATIONAL ASSOCIATION OF COORDINATOR OF MEDICAL STAFF SERVICES/MEDICAL","IL","HE",516331
"1117",953371119,"2000","ASSOCIATION OF EDUCTIONAL THERAPISTS","CA","HE",4355
"1118",953486766,"2000","CALIFORNIA SOCIETY OF ALLERGY AND CLINICAL IMMUNOLOGY","CA","HE",135474
"1119",953512145,"2000","AMERICAN BOARD OF MEDICAL GENETICS INC","MD","HE",5000
"1120",953622818,"2000","HEALTH CARE EXECUTIVES OF SOUTHERN CALIFORNIA","CA","HE",14000
"1121",953684842,"2000","SAN DIEGO SOCIETY OF HOSPITAL PHARMACISTS","CA","HE",27094
"1122",953787650,"2000","AMERICAN ASSOCIATION OF PHARMACY TECHNICIANS","NC","HE",3028
"1123",953880967,"2000","WEST HILLS MEDICAL STAFF","CA","HE",37458
"1124",954025960,"2000","UNIT AYE GROUP INC","CA","HE",32727
"1125",954066069,"2000","AMERICANS AGAINST HUMAN SUFFERING INC","CA","HE",93307
"1126",954192251,"2000","FOCUS PSYCHO-EDUCATIONAL COUNSULTANTS INC","CA","HE",1070385
"1127",954220374,"2000","CALIFORNIA ASSOCIATION OF ACUPUNCTURE & ORIENTAL MEDICINE","CA","HE",4270
"1128",954292938,"2000","PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA","CA","HE",53303
"1129",954308634,"2000","MEDICAL ONCOLOGY ASSOCIATION OF SOUTHERN CALIFORNIA","CA","HE",161458
"1130",954321252,"2000","ACADEMY OF PERSIAN PHYSICIANS","CA","HE",17050
"1131",954509760,"2000","TRUST COMPANY OF THE WEST HEALTH BENEFIT FUND TRUST 092294","CA","HE",2156696
"1132",954564175,"2000","SOUTHERN CALIFORNIA SOCIETY OF GASTROENTEROLOGY","CA","HE",312850
"1133",954579530,"2000","AMERICAN PRIVATE PHYSICIANS ASSOCIATION","CA","HE",4000
"1134",954755467,"2000","","","HE",8750
"1135",954765949,"2000","INTERNATIONAL PEDIATRIC ENDOSURGERY GROUP","CA","HE",81500
"1136",954771407,"2000","MEDICAL STAFF OF ST LUKE MEDICAL CENTER","CA","HE",7231
"1137",956067349,"2000","SAN LUIS OBISPO COUNTY MEDICAL ASSOCIATION","CA","HE",5790
"1138",956093677,"2000","LABORERS HEALTH AND WELFARE TRUST FOR SOUTHERN CALIFORNIA","CA","HE",63662413
"1139",956095412,"2000","SAN DIEGO COUNTY VETERINARY MEDICAL ASSOCIATION","CA","HE",2295
"1140",956096700,"2000","PUBLIC RELATIONS SOCIETY OF AMERICA INC","CA","HE",3695
"1141",990067306,"2000","HAWAII MEDICAL ASSOCIATION","HI","HE",1108671
"1142",990073499,"2000","HONOLULU COUNTY MEDICAL SOCIETY","HI","HE",3289
"1143",990105817,"2000","HEALTHCARE ASSOCIATION OF HAWAII","HI","HE",2719
"1144",990202015,"2000","ISLAND CARE","HI","HE",1404701
"1145",990226184,"2000","AMERICAN ACADEMY OF PEDIATRICS HAWAII CHAPTER INC","HI","HE",38261
"1146",990265672,"2000","HAWAII VETERINARY MEDICAL ASSOCIATION","HI","HE",18905
"1147",990308006,"2000","AMERICAN PHYSICAL THERAPY ASSOC","HI","HE",2570
"1148",990318587,"2000","KAPI OLANI HEALTH HAWAII","HI","HE",14401000
"1149",994550014,"2000","HAWAII SOCIETY OF CLINICAL ONCOLOGY","HI","HE",13500
"1150",10078060,"2000","HENRIETTA D GOODALL HOSPITAL INC","ME","HE",173013
"1151",10130427,"2000","NORTHERN CUMBERLAND MEMORIAL HOSPITAL","ME","HE",480372
"1152",10153960,"2000","ST ANDREWS HOSPITAL","ME","HE",431640
"1153",10177170,"2000","WALDO COUNTY GENERAL HOSPITAL","ME","HE",372428
"1154",10198331,"2000","MAINE COAST REGIONAL HEALTH FACILITIES","ME","HE",350145
"1155",10211483,"2000","COMMUNITY HEALTH AND COUNSELING SERVICES","ME","HE",5145892
"1156",10211494,"2000","CENTRAL MAINE MEDICAL CENTER","ME","HE",160642
"1157",10211501,"2000","EASTERN MAINE MEDICAL CENTER","ME","HE",6224179
"1158",10211503,"2000","FRANKLIN MEMORIAL HOSPITAL","ME","HE",552555
"1159",10211513,"2000","JACKSON LABORATORY","ME","HE",39449914
"1160",10211531,"2000","AMERICAN LUNG ASSOCIATION OF MAINE","ME","HE",1539098
"1161",10211534,"2000","MERCY HOSPITAL","ME","HE",1011459
"1162",10211546,"2000","COMMUNITY HEALTH & NURSING SERVICES","ME","HE",124055
"1163",10211548,"2000","REDINGTON MEMORIAL HOSPITAL ASSOCIATION","ME","HE",30000
"1164",10211796,"2000","MILES MEMORIAL HOSPITAL INCORPORATED","ME","HE",2353851
"1165",10211797,"2000","MOUNT DESERT ISLAND HOSPITAL","ME","HE",907825
"1166",10212434,"2000","CAMDEN AREA DISTRICT NURSING ASSOCIATION","ME","HE",56413
"1167",10212435,"2000","ST JOSEPH HOSPITAL","ME","HE",92163
"1168",10212444,"2000","YORK HOSPITAL","ME","HE",695483
"1169",10213361,"2000","ROCKLAND DISTRICT NURSING ASSN INC","ME","HE",46353
"1170",10213976,"2000","CAMDEN HEALTH CARE CENTER","ME","HE",6929
"1171",10213979,"2000","EASTPORT MEMORIAL HOSPITAL","ME","HE",785
"1172",10215227,"2000","RUMFORD COMMUNITY HOSPITAL","ME","HE",55304
"1173",10215911,"2000","MID COAST HOSPITAL","ME","HE",1225179
"1174",10217211,"2000","INLAND HOSPITAL","ME","HE",51169
"1175",10218637,"2000","DEXTER PUBLIC HEALTH ASSOCIATION INC","ME","HE",33158
"1176",10219904,"2000","STEPHENS MEMORIAL HOSPITAL INC","ME","HE",22669
"1177",10223482,"2000","MILLINOCKET REGIONAL HOSPITAL","ME","HE",20402
"1178",10228262,"2000","NORTHEAST HEARING & SPEECH CENTER INC","ME","HE",105154
"1179",10238552,"2000","MAINE MEDICAL CENTER","ME","HE",10639552
"1180",10240130,"2000","NATIONAL MULTIPLE SCLEROSIS SOCIETY MAINE CHAPTER","ME","HE",967411
"1181",10244035,"2000","PARKVIEW MEMORIAL HOSPITAL","ME","HE",55626
"1182",10246804,"2000","VISITING NURSE ASSOCIATION AND HOSPICE OF SOUTH PORTLAND","ME","HE",117320
"1183",10263198,"2000","DOWN EAST COMMUNITY HOSPITAL","ME","HE",253336
"1184",10263628,"2000","SEBASTICOOK VALLEY HOSPITAL ASSOCIATES","ME","HE",208042
"1185",10265559,"2000","KENNEBEC VALLEY MENTAL HEALTH CENTER","ME","HE",1119046
"1186",10272116,"2000","WARREN CENTER FOR COMMUNICATION & LEARNING","ME","HE",101109
"1187",10274998,"2000","MOUNT ST JOSEPH","ME","HE",26162
"1188",10276859,"2000","AROOSTOOK MENTAL HEALTH SERVICES INC","ME","HE",3832287
"1189",10277794,"2000","MID-COAST MENTAL HEALTH ASSOCIATION 385 MAIN ST","ME","HE",109718
"1190",10278130,"2000","MEMORIAL AMBULANCE CORPS ISLE AU HAUT-STONINGTON-DEER ISLE","ME","HE",39869
"1191",10278440,"2000","UNITY VOLUMTEER AMBULANCE CORP","ME","HE",604
"1192",10279581,"2000","MIDCOAST HOSPITAL-BRUNSWICK AUXILIARY","ME","HE",5630
"1193",10279932,"2000","COMMUNITY ALCOHOLISM ORIENTATION HOUSE INC","ME","HE",400
"1194",10282632,"2000","BANGOR HALF-WAY HOUSE INC","ME","HE",5040
"1195",10284446,"2000","REDINGTON-FAIRVIEW GENERAL HOSPITAL","ME","HE",330710
"1196",10285286,"2000","PENOBSCOT BAY MEDICAL CENTER","ME","HE",644675
"1197",10288362,"2000","COMMUNITY COUNSELING CENTER","ME","HE",2056925
"1198",10288363,"2000","CRISIS AND COUNSELING CENTERS INC","ME","HE",2011979
"1199",10288480,"2000","THREE RIVERS AMBULANCE SERVICE","ME","HE",46425
"1200",10316813,"2000","TRI-COUNTY MENTAL HEALTH SERVICES","ME","HE",3820548
"1201",10317427,"2000","DOWNEAST HEALTH SERVICES","ME","HE",1729165
"1202",10317679,"2000","FAMILY PLANNING ASSOCIATION OF MAINE INC","ME","HE",3105850
"1203",10318150,"2000","NATIONAL KIDNEY FOUNDATION OF MAINE INC","ME","HE",46938
"1204",10323280,"2000","PENQUIS MENTAL HEALTH ASSOCIATION","ME","HE",6220
"1205",10328442,"2000","VISITING NURSES OF AROOSTOOK","ME","HE",116715
"1206",10331180,"2000","DOWNEAST HORIZONS INC","ME","HE",106458
